price_1,price_2,price_3,price_4,price_5,price_6,price_7,price_8,offered_1,offered_2,offered_3,offered_4,offered_5,offered_6,offered_7,offered_8,choice
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,1,0,1,1,0,1,0,1,1
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,1,0,0,0,0,0,1,1,8
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,1,1,0,0,0,1,1,0,0
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,0,0,0,1,0,1,1,0,7
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,0,0,1,0,0,0,1,0,3
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,1,0,1,0,0,0,0,1,1
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,1,1,0,0,0,1,1,1,1
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,1,1,1,1,0,1,1,1,2
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,1,0,1,1,0,0,0,1,1
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,0,0,1,0,1,0,0,1,8
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,1,0,0,0,1,0,1,1,8
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,0,1,1,0,1,0,1,1,7
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,1,1,1,0,0,1,0,1,1
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,1,0,0,1,0,0,0,1,8
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,0,0,1,0,0,1,0,1,8
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,1,0,1,0,0,1,1,0,7
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,0,0,0,1,0,1,0,1,8
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,1,0,0,0,0,0,0,0,1
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,1,1,1,0,0,1,1,0,6
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,1,1,0,0,0,0,1,0,1
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,1,1,1,0,1,1,1,1,2
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,0,1,0,1,1,1,1,1,8
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,1,0,0,0,1,1,0,0,1
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,0,1,1,1,0,1,1,1,3
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,1,1,0,1,0,1,1,1,4
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,1,1,0,0,1,1,0,1,2
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,1,0,1,0,0,1,0,1,3
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,0,0,0,0,1,0,0,0,0
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,1,1,0,0,0,0,1,1,7
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,1,0,1,1,0,1,1,1,8
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,1,0,0,1,1,0,1,0,0
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,1,0,0,1,1,1,0,0,6
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,0,1,1,1,0,1,1,0,6
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,0,1,0,0,0,1,0,1,8
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,1,1,1,1,1,1,0,1,3
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,0,0,0,0,1,1,0,0,6
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,1,0,0,1,1,0,1,1,8
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,1,1,1,0,0,0,0,0,3
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,0,1,0,0,0,1,1,0,0
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,0,1,1,1,0,0,1,1,8
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,0,0,0,1,0,0,0,0,4
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,1,0,1,1,0,0,0,0,0
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,0,1,0,0,0,1,1,0,6
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,0,1,0,0,1,0,0,0,2
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,1,1,0,0,1,1,0,1,6
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,0,1,0,0,0,0,0,1,8
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,1,0,1,1,0,0,0,1,0
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,0,1,0,0,0,1,0,0,0
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,1,0,1,0,0,0,0,1,1
7.49,6.99,6.32,5.84,5.06,3.9,2.37,2.28,1,0,0,0,0,0,1,0,1
