price_1,price_2,price_3,price_4,price_5,price_6,price_7,price_8,offered_1,offered_2,offered_3,offered_4,offered_5,offered_6,offered_7,offered_8,choice
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,0,0,1,0,0,0,1,0,7
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,0,0,0,0,0,0,1,1,7
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,1,0,1,1,1,0,0,1,4
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,1,1,1,0,1,0,1,0,7
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,1,1,1,1,0,1,0,1,1
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,0,1,0,1,1,1,0,1,0
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,1,0,1,0,0,0,1,0,0
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,1,0,0,0,1,0,0,1,1
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,0,0,0,1,0,1,1,0,7
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,0,1,1,1,0,0,1,1,0
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,0,0,0,0,0,0,1,1,8
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,1,0,1,0,1,1,1,0,7
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,0,0,0,0,0,1,1,1,7
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,1,0,1,1,0,1,0,1,3
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,0,0,0,0,0,1,1,0,0
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,0,1,1,0,1,0,0,0,3
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,1,1,1,1,1,1,1,1,3
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,0,0,1,0,1,0,1,0,0
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,0,0,1,1,0,1,1,1,7
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,1,1,0,1,1,1,1,0,7
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,0,0,0,1,0,1,0,0,0
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,1,0,1,0,1,0,0,0,0
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,0,0,0,1,1,1,0,0,4
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,0,0,0,1,1,1,1,0,4
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,0,0,0,0,1,0,1,0,0
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,0,1,0,0,0,1,0,1,2
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,1,1,0,1,0,0,0,0,4
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,1,1,1,1,1,0,1,0,4
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,1,0,1,0,1,0,1,1,7
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,0,0,0,0,0,1,0,1,0
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,0,1,1,0,1,0,0,1,8
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,0,0,1,0,1,0,0,0,3
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,0,0,1,0,1,0,1,1,8
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,1,0,1,1,1,0,1,0,1
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,0,0,0,0,0,0,0,1,0
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,0,1,0,0,1,1,1,0,7
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,1,0,1,0,1,0,0,0,1
8.6,8.48,7.95,6.02,5.76,4.7,4.21,3.03,1,0,0,1,0,1,0,0,4
