price_1,price_2,price_3,price_4,price_5,price_6,price_7,price_8,offered_1,offered_2,offered_3,offered_4,offered_5,offered_6,offered_7,offered_8,choice
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,0,0,0,1,1,0,0,0,0
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,0,0,0,0,0,0,0,1,0
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,1,0,1,0,0,0,0,1,3
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,1,1,0,0,0,1,1,1,6
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,0,0,1,0,1,1,0,0,0
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,1,1,1,0,0,0,1,0,1
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,0,1,0,0,0,1,0,1,0
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,1,1,1,1,0,1,0,1,3
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,0,1,0,1,1,1,0,0,6
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,1,0,0,0,1,1,0,1,1
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,0,1,1,1,1,1,0,0,2
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,1,0,1,1,1,1,1,0,3
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,0,0,1,1,0,0,1,1,7
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,1,1,0,0,1,1,0,0,2
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,1,1,0,0,0,1,1,1,0
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,1,0,1,1,0,0,1,1,4
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,1,1,0,0,0,0,0,0,0
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,0,0,1,0,1,1,1,1,7
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,1,1,0,1,0,1,0,1,1
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,1,1,1,0,1,1,1,0,2
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,0,0,0,1,1,0,1,0,7
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,0,0,1,1,0,1,1,0,6
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,0,0,1,0,0,1,1,1,3
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,0,0,0,1,1,0,1,1,8
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,0,0,1,1,1,0,1,1,4
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,0,1,0,1,0,1,1,0,0
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,0,1,0,0,1,0,0,1,0
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,0,1,0,0,0,0,1,1,8
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,0,1,0,0,1,1,1,1,6
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,1,0,0,0,0,1,0,0,0
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,1,0,0,1,0,1,1,1,4
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,0,1,0,1,1,0,1,1,7
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,1,0,0,0,0,0,1,0,7
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,0,1,1,1,0,0,1,1,3
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,1,0,0,0,0,0,0,0,1
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,1,1,0,0,0,1,0,1,8
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,0,1,0,1,0,1,1,1,7
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,1,0,0,1,1,0,0,1,0
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,1,0,1,0,1,1,1,0,7
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,1,1,1,0,1,1,1,1,5
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,0,0,1,0,0,1,1,0,3
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,1,1,0,0,0,1,0,1,6
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,1,1,1,1,1,1,1,0,6
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,0,0,0,1,0,1,1,0,0
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,0,0,1,1,0,0,0,0,0
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,1,1,1,0,0,0,0,1,0
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,0,0,1,1,1,0,1,0,3
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,1,1,1,1,1,1,1,0,6
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,0,1,1,1,0,1,1,1,2
8.44,8.12,6.32,6.06,4.3,4.15,3.01,1.77,1,1,0,1,0,0,0,0,2
