price_1,price_2,price_3,price_4,price_5,price_6,price_7,price_8,offered_1,offered_2,offered_3,offered_4,offered_5,offered_6,offered_7,offered_8,choice
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,0,0,0,1,0,0,1,0,0
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,1,0,1,1,0,0,0,1,3
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,0,1,1,0,1,1,0,1,6
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,0,1,1,1,1,1,1,0,6
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,0,1,1,1,0,0,1,0,3
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,0,0,1,0,1,0,1,1,0
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,0,0,0,1,1,0,0,0,5
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,0,0,1,0,0,1,0,1,6
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,1,1,1,0,0,1,0,1,0
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,0,1,0,0,0,0,1,1,2
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,0,1,1,0,0,1,1,1,3
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,0,0,0,1,0,1,0,0,6
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,1,0,0,0,0,1,0,0,6
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,0,0,1,1,1,0,0,1,8
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,0,0,0,0,0,0,1,0,0
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,1,1,1,0,1,1,0,0,3
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,0,1,0,1,1,1,0,0,6
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,0,1,0,0,1,0,0,1,8
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,0,0,0,0,0,1,1,0,0
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,1,1,1,1,0,1,1,0,3
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,1,1,0,0,0,1,0,0,0
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,0,1,0,0,0,0,1,0,7
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,0,1,1,1,1,0,1,0,2
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,1,0,1,0,1,0,0,0,1
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,0,1,1,1,0,1,0,1,6
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,0,1,1,1,1,0,1,1,7
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,1,0,0,1,0,1,0,1,0
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,1,0,1,1,0,1,0,1,1
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,0,1,1,0,0,0,1,1,3
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,0,1,1,0,0,1,0,0,6
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,1,1,1,1,0,0,0,0,1
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,0,1,1,1,0,0,0,0,0
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,1,0,0,0,0,0,1,1,1
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,1,1,0,1,0,0,0,1,8
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,0,0,0,1,0,1,0,1,6
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,0,1,1,1,0,1,1,1,3
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,1,1,0,0,0,1,1,1,0
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,1,1,1,0,0,1,1,1,8
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,0,1,0,0,0,0,1,1,7
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,0,1,1,1,0,1,1,1,2
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,1,0,0,0,1,0,1,1,7
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,1,0,0,1,1,1,1,0,6
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,1,0,0,0,1,1,1,0,0
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,1,0,1,1,1,1,1,0,3
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,0,1,1,0,1,1,0,1,8
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,0,0,1,1,0,1,0,0,6
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,1,0,0,0,0,0,1,1,0
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,0,1,1,0,0,0,1,0,3
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,1,0,0,1,0,1,1,1,1
6.92,3.91,3.7,3.0,2.35,2.03,1.48,1.45,1,0,0,1,1,0,1,1,7
