price_1,price_2,price_3,price_4,price_5,price_6,price_7,price_8,offered_1,offered_2,offered_3,offered_4,offered_5,offered_6,offered_7,offered_8,choice
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,1,1,1,0,1,0,1,1,3
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,0,0,1,0,0,0,0,1,3
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,1,0,0,0,1,1,1,1,8
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,0,1,1,0,0,1,1,1,0
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,1,1,1,0,1,0,0,0,5
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,0,0,1,0,1,1,0,0,5
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,0,1,0,1,1,0,1,1,7
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,0,1,0,0,1,1,1,1,7
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,0,1,0,1,1,0,0,1,8
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,1,0,1,0,1,0,0,1,8
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,0,0,1,0,0,0,0,0,3
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,1,0,0,0,0,0,1,0,1
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,0,1,1,1,0,0,0,0,3
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,1,0,1,0,1,1,1,1,5
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,1,1,1,0,1,0,1,1,5
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,0,1,0,1,1,1,1,0,7
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,1,0,0,1,1,0,0,1,5
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,0,0,0,0,1,1,1,0,5
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,1,1,0,0,1,1,1,1,7
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,1,1,0,1,1,0,1,1,5
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,1,1,1,0,1,1,1,0,7
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,0,0,0,0,1,0,0,0,5
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,1,1,0,0,1,0,1,1,1
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,1,0,1,0,1,1,0,0,6
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,0,0,0,1,1,1,0,1,0
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,1,1,1,0,0,0,0,1,1
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,1,0,0,0,0,1,0,1,1
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,0,0,0,1,0,1,0,1,8
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,1,0,1,0,1,0,0,0,3
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,1,1,0,1,1,1,0,0,1
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,1,0,1,0,0,0,1,1,1
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,0,0,1,0,1,1,1,1,0
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,1,1,1,0,1,1,1,0,3
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,1,0,0,0,0,0,0,1,8
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,0,1,1,0,1,1,0,0,3
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,1,1,0,1,1,0,1,0,7
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,1,0,0,0,0,1,1,0,6
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,0,1,1,1,1,0,0,0,0
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,0,1,0,0,1,0,0,1,8
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,1,1,1,1,1,0,1,0,3
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,1,1,0,0,0,0,0,1,8
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,1,0,0,0,1,1,1,1,7
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,0,0,0,1,0,0,1,1,7
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,1,0,0,1,0,1,0,1,8
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,0,0,1,1,1,1,1,0,6
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,1,1,1,1,1,0,0,1,8
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,0,1,0,0,1,1,0,0,5
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,0,0,1,0,1,1,1,1,0
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,0,1,1,0,1,0,1,0,7
9.18,8.22,7.51,6.54,5.8,3.2,3.11,2.95,1,0,0,1,0,0,1,1,7
