price_1,price_2,price_3,price_4,price_5,price_6,price_7,price_8,offered_1,offered_2,offered_3,offered_4,offered_5,offered_6,offered_7,offered_8,choice
8.97,8.58,7.0,5.0,4.4,3.48,2.78,2.76,0,0,1,1,1,1,0,1,8
8.97,8.58,7.0,5.0,4.4,3.48,2.78,2.76,0,1,1,0,0,1,0,0,0
8.97,8.58,7.0,5.0,4.4,3.48,2.78,2.76,0,1,1,1,0,0,0,0,0
8.97,8.58,7.0,5.0,4.4,3.48,2.78,2.76,1,1,1,1,0,0,1,0,0
8.97,8.58,7.0,5.0,4.4,3.48,2.78,2.76,1,1,1,1,0,0,1,1,4
8.97,8.58,7.0,5.0,4.4,3.48,2.78,2.76,1,1,1,1,1,0,1,1,2
8.97,8.58,7.0,5.0,4.4,3.48,2.78,2.76,1,1,0,1,0,1,1,1,8
8.97,8.58,7.0,5.0,4.4,3.48,2.78,2.76,0,0,1,0,0,1,0,0,0
8.97,8.58,7.0,5.0,4.4,3.48,2.78,2.76,1,1,1,1,0,1,1,1,0
8.97,8.58,7.0,5.0,4.4,3.48,2.78,2.76,0,0,0,1,0,1,0,0,0
8.97,8.58,7.0,5.0,4.4,3.48,2.78,2.76,0,0,0,1,0,0,1,0,7
8.97,8.58,7.0,5.0,4.4,3.48,2.78,2.76,1,0,1,0,0,0,1,1,0
8.97,8.58,7.0,5.0,4.4,3.48,2.78,2.76,0,1,0,1,1,1,0,0,4
8.97,8.58,7.0,5.0,4.4,3.48,2.78,2.76,1,1,0,0,1,0,1,1,5
8.97,8.58,7.0,5.0,4.4,3.48,2.78,2.76,0,1,1,1,1,0,0,0,4
8.97,8.58,7.0,5.0,4.4,3.48,2.78,2.76,1,1,1,0,1,1,1,0,0
8.97,8.58,7.0,5.0,4.4,3.48,2.78,2.76,1,0,1,1,1,1,0,1,0
8.97,8.58,7.0,5.0,4.4,3.48,2.78,2.76,0,0,1,1,1,1,0,1,8
8.97,8.58,7.0,5.0,4.4,3.48,2.78,2.76,0,0,0,0,1,1,1,1,0
8.97,8.58,7.0,5.0,4.4,3.48,2.78,2.76,1,0,0,1,0,1,1,0,4
