price_1,price_2,price_3,price_4,price_5,price_6,price_7,price_8,offered_1,offered_2,offered_3,offered_4,offered_5,offered_6,offered_7,offered_8,choice
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,1,1,0,1,0,0,0,0,0
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,1,1,0,1,1,1,1,0,5
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,1,0,0,1,1,0,1,0,1
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,0,1,0,0,0,0,1,1,8
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,1,0,0,0,1,1,1,1,6
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,1,1,0,0,1,0,1,1,5
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,1,0,0,0,1,1,0,0,6
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,1,1,1,1,1,1,1,0,6
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,1,0,0,0,0,1,1,0,6
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,1,1,1,1,1,0,0,1,0
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,0,1,1,0,0,0,0,1,0
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,1,0,1,0,0,1,0,1,8
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,0,0,0,0,0,0,1,0,7
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,1,0,0,0,0,0,1,1,1
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,0,0,1,0,1,0,1,0,7
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,0,0,0,0,1,1,0,1,6
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,0,1,0,1,0,1,1,0,6
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,1,1,0,1,1,0,1,0,5
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,1,1,1,1,1,0,0,1,0
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,0,1,1,1,1,1,0,0,4
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,0,1,1,0,1,1,1,0,5
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,1,0,1,0,1,0,1,0,5
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,0,1,1,1,0,0,0,0,0
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,0,1,1,0,0,0,0,0,0
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,1,1,0,1,0,0,0,1,1
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,1,1,1,1,0,1,0,1,6
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,0,0,0,1,1,1,0,1,8
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,1,0,0,0,0,0,1,1,1
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,0,0,1,1,0,0,0,1,4
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,0,1,0,0,1,0,1,1,2
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,0,1,1,0,1,1,1,0,5
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,1,1,0,0,0,0,1,0,1
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,0,0,0,0,0,1,0,0,0
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,1,1,0,1,1,1,0,0,1
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,0,0,1,0,1,1,0,0,6
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,0,0,1,1,0,1,0,0,6
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,0,1,0,1,1,0,1,1,5
9.63,5.68,4.19,3.19,3.14,2.11,1.64,1.23,0,0,0,0,1,1,1,0,0
