price_1,price_2,price_3,price_4,offered_1,offered_2,offered_3,offered_4,choice
5.78,1.76,1.25,1.15,1,1,0,0,1
5.78,1.76,1.25,1.15,0,1,1,1,0
5.78,1.76,1.25,1.15,1,0,0,1,1
5.78,1.76,1.25,1.15,1,1,1,0,1
5.78,1.76,1.25,1.15,0,1,1,1,4
5.78,1.76,1.25,1.15,0,1,0,1,4
5.78,1.76,1.25,1.15,0,1,0,1,4
5.78,1.76,1.25,1.15,0,1,0,1,4
5.78,1.76,1.25,1.15,0,0,1,0,0
5.78,1.76,1.25,1.15,1,1,0,1,4
5.78,1.76,1.25,1.15,1,0,0,0,0
5.78,1.76,1.25,1.15,1,0,1,1,0
5.78,1.76,1.25,1.15,1,1,1,0,3
5.78,1.76,1.25,1.15,0,0,1,1,4
5.78,1.76,1.25,1.15,1,1,1,1,3
5.78,1.76,1.25,1.15,0,1,0,0,0
5.78,1.76,1.25,1.15,0,1,0,1,4
5.78,1.76,1.25,1.15,0,0,0,1,4
5.78,1.76,1.25,1.15,1,0,0,0,1
5.78,1.76,1.25,1.15,1,0,1,0,3
5.78,1.76,1.25,1.15,0,1,0,0,0
5.78,1.76,1.25,1.15,0,1,1,0,0
5.78,1.76,1.25,1.15,1,0,0,1,4
5.78,1.76,1.25,1.15,1,0,0,0,0
5.78,1.76,1.25,1.15,0,1,1,0,0
5.78,1.76,1.25,1.15,0,1,1,0,3
5.78,1.76,1.25,1.15,0,0,1,0,3
5.78,1.76,1.25,1.15,0,0,1,0,0
5.78,1.76,1.25,1.15,0,1,1,0,3
5.78,1.76,1.25,1.15,1,1,1,0,3
5.78,1.76,1.25,1.15,1,1,0,1,0
5.78,1.76,1.25,1.15,0,1,1,0,3
5.78,1.76,1.25,1.15,0,1,0,0,0
5.78,1.76,1.25,1.15,1,0,0,1,4
5.78,1.76,1.25,1.15,1,0,0,0,0
5.78,1.76,1.25,1.15,0,1,0,0,0
5.78,1.76,1.25,1.15,1,1,0,1,4
5.78,1.76,1.25,1.15,0,1,1,0,3
5.78,1.76,1.25,1.15,1,0,1,1,1
5.78,1.76,1.25,1.15,0,1,0,0,0
5.78,1.76,1.25,1.15,0,1,1,0,3
5.78,1.76,1.25,1.15,1,0,1,1,4
5.78,1.76,1.25,1.15,0,1,0,0,0
5.78,1.76,1.25,1.15,0,0,1,0,3
5.78,1.76,1.25,1.15,0,0,0,1,4
5.78,1.76,1.25,1.15,0,1,0,0,0
5.78,1.76,1.25,1.15,1,0,0,1,0
5.78,1.76,1.25,1.15,1,1,1,0,3
5.78,1.76,1.25,1.15,0,0,0,1,4
5.78,1.76,1.25,1.15,0,0,1,0,3
