price_1,price_2,price_3,price_4,offered_1,offered_2,offered_3,offered_4,choice
7.5,4.58,3.53,2.65,0,1,0,0,2
7.5,4.58,3.53,2.65,0,1,0,0,2
7.5,4.58,3.53,2.65,0,1,1,1,2
7.5,4.58,3.53,2.65,1,0,1,1,4
7.5,4.58,3.53,2.65,0,0,0,1,4
7.5,4.58,3.53,2.65,1,0,0,0,1
7.5,4.58,3.53,2.65,0,0,1,1,0
7.5,4.58,3.53,2.65,0,0,0,1,0
7.5,4.58,3.53,2.65,0,0,0,1,4
7.5,4.58,3.53,2.65,1,1,1,1,2
7.5,4.58,3.53,2.65,0,1,0,0,2
7.5,4.58,3.53,2.65,1,0,1,1,0
7.5,4.58,3.53,2.65,1,1,0,1,2
7.5,4.58,3.53,2.65,1,0,0,0,0
7.5,4.58,3.53,2.65,1,1,0,0,0
7.5,4.58,3.53,2.65,1,0,0,1,0
7.5,4.58,3.53,2.65,1,1,1,1,2
7.5,4.58,3.53,2.65,0,1,0,1,4
7.5,4.58,3.53,2.65,0,1,1,0,0
7.5,4.58,3.53,2.65,1,0,0,0,0
7.5,4.58,3.53,2.65,1,1,1,1,2
7.5,4.58,3.53,2.65,1,1,0,1,4
7.5,4.58,3.53,2.65,0,0,1,0,0
7.5,4.58,3.53,2.65,0,0,1,1,4
7.5,4.58,3.53,2.65,1,0,0,1,4
7.5,4.58,3.53,2.65,0,0,0,1,4
7.5,4.58,3.53,2.65,1,1,0,1,2
7.5,4.58,3.53,2.65,0,1,1,0,2
7.5,4.58,3.53,2.65,0,1,1,1,0
7.5,4.58,3.53,2.65,1,0,0,0,0
7.5,4.58,3.53,2.65,0,0,0,1,4
7.5,4.58,3.53,2.65,1,0,0,0,0
7.5,4.58,3.53,2.65,0,1,1,1,4
7.5,4.58,3.53,2.65,0,1,0,0,2
7.5,4.58,3.53,2.65,1,1,0,1,1
7.5,4.58,3.53,2.65,1,0,0,1,0
7.5,4.58,3.53,2.65,0,1,0,0,0
7.5,4.58,3.53,2.65,0,0,0,1,0
7.5,4.58,3.53,2.65,1,1,1,0,0
7.5,4.58,3.53,2.65,0,1,1,1,2
7.5,4.58,3.53,2.65,0,0,0,1,0
7.5,4.58,3.53,2.65,0,1,1,0,0
7.5,4.58,3.53,2.65,1,0,0,1,0
7.5,4.58,3.53,2.65,0,1,1,1,2
7.5,4.58,3.53,2.65,0,1,1,0,2
7.5,4.58,3.53,2.65,0,1,1,1,4
7.5,4.58,3.53,2.65,1,0,0,0,1
7.5,4.58,3.53,2.65,0,0,1,0,0
7.5,4.58,3.53,2.65,0,0,1,1,4
7.5,4.58,3.53,2.65,1,1,1,1,2
7.5,4.58,3.53,2.65,1,1,1,1,4
7.5,4.58,3.53,2.65,0,0,0,1,4
7.5,4.58,3.53,2.65,1,0,0,0,0
7.5,4.58,3.53,2.65,1,1,0,1,0
7.5,4.58,3.53,2.65,1,1,1,0,2
7.5,4.58,3.53,2.65,1,1,0,0,0
7.5,4.58,3.53,2.65,1,0,0,0,0
7.5,4.58,3.53,2.65,0,1,1,1,2
7.5,4.58,3.53,2.65,0,0,1,1,3
7.5,4.58,3.53,2.65,1,0,0,0,0
7.5,4.58,3.53,2.65,0,0,1,1,0
7.5,4.58,3.53,2.65,1,0,0,0,0
7.5,4.58,3.53,2.65,0,0,1,1,4
7.5,4.58,3.53,2.65,0,1,0,1,2
7.5,4.58,3.53,2.65,0,0,1,0,0
7.5,4.58,3.53,2.65,1,0,1,1,0
7.5,4.58,3.53,2.65,1,1,1,1,2
7.5,4.58,3.53,2.65,1,1,1,0,2
7.5,4.58,3.53,2.65,0,1,0,0,2
7.5,4.58,3.53,2.65,0,1,0,1,2
7.5,4.58,3.53,2.65,0,1,0,0,2
7.5,4.58,3.53,2.65,1,0,1,1,4
7.5,4.58,3.53,2.65,1,1,0,1,2
7.5,4.58,3.53,2.65,0,1,1,1,0
7.5,4.58,3.53,2.65,1,1,1,0,2
7.5,4.58,3.53,2.65,0,0,0,1,4
7.5,4.58,3.53,2.65,1,0,0,0,1
7.5,4.58,3.53,2.65,1,1,1,1,1
7.5,4.58,3.53,2.65,0,1,0,0,2
7.5,4.58,3.53,2.65,1,1,0,0,1
7.5,4.58,3.53,2.65,0,1,0,1,2
7.5,4.58,3.53,2.65,0,1,0,0,2
7.5,4.58,3.53,2.65,1,1,0,1,2
7.5,4.58,3.53,2.65,0,0,1,1,4
7.5,4.58,3.53,2.65,1,0,0,0,1
7.5,4.58,3.53,2.65,1,0,0,0,0
7.5,4.58,3.53,2.65,1,1,1,1,2
7.5,4.58,3.53,2.65,1,0,1,1,4
7.5,4.58,3.53,2.65,1,1,0,1,1
7.5,4.58,3.53,2.65,1,0,1,1,4
7.5,4.58,3.53,2.65,1,0,0,0,0
7.5,4.58,3.53,2.65,1,1,0,1,4
7.5,4.58,3.53,2.65,1,0,1,1,0
7.5,4.58,3.53,2.65,1,1,1,1,2
7.5,4.58,3.53,2.65,1,1,0,0,2
7.5,4.58,3.53,2.65,1,0,0,0,0
7.5,4.58,3.53,2.65,1,0,1,0,0
7.5,4.58,3.53,2.65,0,1,1,0,0
7.5,4.58,3.53,2.65,1,1,0,1,1
7.5,4.58,3.53,2.65,1,1,1,1,0
