price_1,price_2,price_3,price_4,offered_1,offered_2,offered_3,offered_4,choice
9.74,9.09,7.2,5.45,0,1,0,1,2
9.74,9.09,7.2,5.45,1,0,0,0,1
9.74,9.09,7.2,5.45,1,0,0,1,1
9.74,9.09,7.2,5.45,0,0,0,1,4
9.74,9.09,7.2,5.45,0,1,1,1,4
9.74,9.09,7.2,5.45,1,1,1,1,4
9.74,9.09,7.2,5.45,1,0,0,0,0
9.74,9.09,7.2,5.45,1,1,1,0,0
9.74,9.09,7.2,5.45,1,1,0,1,4
9.74,9.09,7.2,5.45,0,1,0,1,4
9.74,9.09,7.2,5.45,0,1,1,0,2
9.74,9.09,7.2,5.45,1,1,1,1,0
9.74,9.09,7.2,5.45,1,0,0,0,0
9.74,9.09,7.2,5.45,0,0,1,1,0
9.74,9.09,7.2,5.45,0,1,0,0,0
9.74,9.09,7.2,5.45,0,0,0,1,4
9.74,9.09,7.2,5.45,1,1,1,0,0
9.74,9.09,7.2,5.45,1,0,0,0,1
9.74,9.09,7.2,5.45,1,0,1,1,1
9.74,9.09,7.2,5.45,1,1,0,0,1
9.74,9.09,7.2,5.45,0,1,1,0,2
9.74,9.09,7.2,5.45,1,0,1,0,1
9.74,9.09,7.2,5.45,0,0,0,1,4
9.74,9.09,7.2,5.45,1,0,0,0,0
9.74,9.09,7.2,5.45,0,0,0,1,4
9.74,9.09,7.2,5.45,1,1,1,1,2
9.74,9.09,7.2,5.45,1,1,0,0,2
9.74,9.09,7.2,5.45,0,1,0,1,2
9.74,9.09,7.2,5.45,0,1,0,0,0
9.74,9.09,7.2,5.45,0,0,0,1,4
9.74,9.09,7.2,5.45,0,1,0,1,2
9.74,9.09,7.2,5.45,1,1,0,0,2
9.74,9.09,7.2,5.45,0,1,0,0,2
9.74,9.09,7.2,5.45,0,1,1,1,4
9.74,9.09,7.2,5.45,0,1,0,1,0
9.74,9.09,7.2,5.45,0,1,1,0,2
9.74,9.09,7.2,5.45,1,1,0,1,4
9.74,9.09,7.2,5.45,0,0,0,1,4
9.74,9.09,7.2,5.45,1,0,1,1,1
9.74,9.09,7.2,5.45,0,1,1,1,2
9.74,9.09,7.2,5.45,0,1,1,1,4
9.74,9.09,7.2,5.45,1,0,1,1,4
9.74,9.09,7.2,5.45,1,1,0,1,0
9.74,9.09,7.2,5.45,0,1,0,1,4
9.74,9.09,7.2,5.45,0,1,0,1,2
9.74,9.09,7.2,5.45,0,0,1,1,4
9.74,9.09,7.2,5.45,0,1,1,0,2
9.74,9.09,7.2,5.45,0,0,0,1,0
9.74,9.09,7.2,5.45,1,1,0,0,2
9.74,9.09,7.2,5.45,0,0,1,1,0
