price_1,price_2,price_3,price_4,offered_1,offered_2,offered_3,offered_4,choice
8.98,5.79,3.92,2.44,1,1,0,1,1
8.98,5.79,3.92,2.44,0,0,1,1,4
8.98,5.79,3.92,2.44,1,1,0,0,2
8.98,5.79,3.92,2.44,0,1,1,0,0
8.98,5.79,3.92,2.44,0,1,0,0,0
8.98,5.79,3.92,2.44,1,0,0,1,4
8.98,5.79,3.92,2.44,1,0,0,0,0
8.98,5.79,3.92,2.44,0,0,0,1,4
8.98,5.79,3.92,2.44,0,0,1,0,0
8.98,5.79,3.92,2.44,0,1,0,1,0
8.98,5.79,3.92,2.44,0,1,1,1,4
8.98,5.79,3.92,2.44,0,0,0,1,4
8.98,5.79,3.92,2.44,1,1,1,0,0
8.98,5.79,3.92,2.44,0,0,1,1,4
8.98,5.79,3.92,2.44,0,1,0,0,2
8.98,5.79,3.92,2.44,0,1,1,1,4
8.98,5.79,3.92,2.44,0,1,1,0,3
8.98,5.79,3.92,2.44,0,1,0,1,0
8.98,5.79,3.92,2.44,1,0,0,1,4
8.98,5.79,3.92,2.44,1,0,0,0,1
8.98,5.79,3.92,2.44,1,1,1,0,1
8.98,5.79,3.92,2.44,0,1,0,0,2
8.98,5.79,3.92,2.44,0,0,0,1,4
8.98,5.79,3.92,2.44,1,1,0,0,1
8.98,5.79,3.92,2.44,1,1,0,0,1
8.98,5.79,3.92,2.44,1,0,0,0,1
8.98,5.79,3.92,2.44,1,1,0,1,2
8.98,5.79,3.92,2.44,1,1,1,1,4
8.98,5.79,3.92,2.44,1,0,0,0,0
8.98,5.79,3.92,2.44,1,1,0,1,0
8.98,5.79,3.92,2.44,0,0,0,1,0
8.98,5.79,3.92,2.44,1,0,0,1,4
8.98,5.79,3.92,2.44,1,0,0,0,1
8.98,5.79,3.92,2.44,1,0,1,0,0
8.98,5.79,3.92,2.44,0,1,0,0,0
8.98,5.79,3.92,2.44,1,0,1,1,4
8.98,5.79,3.92,2.44,1,1,1,1,2
8.98,5.79,3.92,2.44,1,1,0,1,4
8.98,5.79,3.92,2.44,1,0,1,0,1
8.98,5.79,3.92,2.44,1,0,0,1,4
8.98,5.79,3.92,2.44,0,1,1,0,0
8.98,5.79,3.92,2.44,1,0,0,1,0
8.98,5.79,3.92,2.44,1,0,1,1,4
8.98,5.79,3.92,2.44,1,0,1,0,1
8.98,5.79,3.92,2.44,1,0,1,1,4
8.98,5.79,3.92,2.44,1,1,0,1,2
8.98,5.79,3.92,2.44,1,0,1,1,4
8.98,5.79,3.92,2.44,0,0,1,0,0
8.98,5.79,3.92,2.44,1,0,0,1,4
8.98,5.79,3.92,2.44,0,0,1,0,0
8.98,5.79,3.92,2.44,1,0,1,1,4
8.98,5.79,3.92,2.44,1,0,0,1,4
8.98,5.79,3.92,2.44,0,1,0,0,0
8.98,5.79,3.92,2.44,0,1,0,0,0
8.98,5.79,3.92,2.44,0,0,1,1,4
8.98,5.79,3.92,2.44,1,0,0,0,0
8.98,5.79,3.92,2.44,0,1,0,1,0
8.98,5.79,3.92,2.44,0,1,1,0,3
8.98,5.79,3.92,2.44,0,1,0,0,2
8.98,5.79,3.92,2.44,1,0,0,0,1
8.98,5.79,3.92,2.44,1,0,1,1,1
8.98,5.79,3.92,2.44,0,0,1,0,0
8.98,5.79,3.92,2.44,0,1,0,0,2
8.98,5.79,3.92,2.44,1,0,0,1,1
8.98,5.79,3.92,2.44,1,0,1,1,4
