price_1,price_2,price_3,price_4,offered_1,offered_2,offered_3,offered_4,choice
7.83,3.8,3.1,2.91,1,1,0,0,0
7.83,3.8,3.1,2.91,0,0,0,1,0
7.83,3.8,3.1,2.91,1,1,1,0,2
7.83,3.8,3.1,2.91,1,1,0,1,4
7.83,3.8,3.1,2.91,1,1,0,1,2
7.83,3.8,3.1,2.91,0,0,1,0,0
7.83,3.8,3.1,2.91,0,1,0,0,0
7.83,3.8,3.1,2.91,0,0,1,1,4
7.83,3.8,3.1,2.91,0,1,1,0,2
7.83,3.8,3.1,2.91,0,1,1,0,0
7.83,3.8,3.1,2.91,0,1,1,0,2
7.83,3.8,3.1,2.91,1,1,1,0,0
7.83,3.8,3.1,2.91,1,1,0,1,4
7.83,3.8,3.1,2.91,1,0,0,0,0
7.83,3.8,3.1,2.91,1,1,1,1,2
7.83,3.8,3.1,2.91,0,1,0,1,2
7.83,3.8,3.1,2.91,0,0,1,0,3
7.83,3.8,3.1,2.91,0,0,0,1,0
7.83,3.8,3.1,2.91,0,0,0,1,4
7.83,3.8,3.1,2.91,0,1,0,0,2
7.83,3.8,3.1,2.91,0,0,0,1,0
7.83,3.8,3.1,2.91,0,0,1,1,4
7.83,3.8,3.1,2.91,1,1,0,0,0
7.83,3.8,3.1,2.91,0,0,1,1,3
7.83,3.8,3.1,2.91,0,1,0,1,0
7.83,3.8,3.1,2.91,0,1,0,0,2
7.83,3.8,3.1,2.91,1,1,1,0,2
7.83,3.8,3.1,2.91,0,0,1,0,3
7.83,3.8,3.1,2.91,1,1,1,1,2
7.83,3.8,3.1,2.91,1,0,0,1,1
7.83,3.8,3.1,2.91,0,1,1,1,4
7.83,3.8,3.1,2.91,1,1,0,0,0
7.83,3.8,3.1,2.91,0,1,1,0,0
7.83,3.8,3.1,2.91,1,0,0,1,4
7.83,3.8,3.1,2.91,0,1,1,1,0
7.83,3.8,3.1,2.91,0,0,1,1,0
7.83,3.8,3.1,2.91,0,1,1,1,2
7.83,3.8,3.1,2.91,1,1,0,1,1
7.83,3.8,3.1,2.91,1,0,0,1,4
7.83,3.8,3.1,2.91,0,0,0,1,0
7.83,3.8,3.1,2.91,1,1,0,1,1
7.83,3.8,3.1,2.91,0,0,0,1,4
7.83,3.8,3.1,2.91,0,1,0,1,2
7.83,3.8,3.1,2.91,1,1,1,0,1
7.83,3.8,3.1,2.91,1,1,1,1,0
7.83,3.8,3.1,2.91,0,1,1,1,2
7.83,3.8,3.1,2.91,1,0,0,1,4
7.83,3.8,3.1,2.91,1,1,1,0,1
7.83,3.8,3.1,2.91,0,1,1,0,0
7.83,3.8,3.1,2.91,1,1,0,1,2
