price_1,price_2,price_3,price_4,offered_1,offered_2,offered_3,offered_4,choice
6.74,3.41,3.03,1.96,0,1,1,0,0
6.74,3.41,3.03,1.96,1,0,0,0,0
6.74,3.41,3.03,1.96,1,0,1,1,0
6.74,3.41,3.03,1.96,0,0,1,0,3
6.74,3.41,3.03,1.96,0,1,1,1,0
6.74,3.41,3.03,1.96,0,1,0,1,4
6.74,3.41,3.03,1.96,1,1,1,0,1
6.74,3.41,3.03,1.96,1,1,0,0,1
6.74,3.41,3.03,1.96,0,0,1,1,3
6.74,3.41,3.03,1.96,1,1,1,0,1
6.74,3.41,3.03,1.96,1,1,1,1,4
6.74,3.41,3.03,1.96,1,0,0,1,4
6.74,3.41,3.03,1.96,0,1,0,1,4
6.74,3.41,3.03,1.96,0,1,0,1,4
6.74,3.41,3.03,1.96,0,0,1,1,4
6.74,3.41,3.03,1.96,1,0,0,1,4
6.74,3.41,3.03,1.96,0,0,1,0,0
6.74,3.41,3.03,1.96,1,1,1,0,3
6.74,3.41,3.03,1.96,0,1,0,0,2
6.74,3.41,3.03,1.96,0,1,1,0,0
6.74,3.41,3.03,1.96,1,1,1,0,3
6.74,3.41,3.03,1.96,0,1,0,1,0
6.74,3.41,3.03,1.96,1,0,0,1,1
6.74,3.41,3.03,1.96,0,1,1,0,3
6.74,3.41,3.03,1.96,0,1,1,0,3
6.74,3.41,3.03,1.96,0,0,1,0,0
6.74,3.41,3.03,1.96,1,1,1,1,1
6.74,3.41,3.03,1.96,0,0,1,1,4
6.74,3.41,3.03,1.96,1,1,0,0,1
6.74,3.41,3.03,1.96,0,0,1,0,3
6.74,3.41,3.03,1.96,0,1,0,1,4
6.74,3.41,3.03,1.96,1,0,1,1,4
6.74,3.41,3.03,1.96,0,1,0,0,0
6.74,3.41,3.03,1.96,1,0,0,0,1
6.74,3.41,3.03,1.96,1,1,0,0,1
6.74,3.41,3.03,1.96,0,0,1,0,0
6.74,3.41,3.03,1.96,1,0,0,0,1
6.74,3.41,3.03,1.96,0,1,0,0,0
6.74,3.41,3.03,1.96,1,1,1,1,1
6.74,3.41,3.03,1.96,1,0,1,1,0
6.74,3.41,3.03,1.96,1,0,0,0,1
6.74,3.41,3.03,1.96,0,0,1,1,4
6.74,3.41,3.03,1.96,0,1,1,1,0
6.74,3.41,3.03,1.96,1,0,0,1,4
6.74,3.41,3.03,1.96,0,1,1,0,3
6.74,3.41,3.03,1.96,0,0,0,1,4
6.74,3.41,3.03,1.96,1,1,0,0,1
6.74,3.41,3.03,1.96,1,0,0,0,0
6.74,3.41,3.03,1.96,1,1,1,0,3
6.74,3.41,3.03,1.96,0,1,0,0,2
6.74,3.41,3.03,1.96,0,1,1,0,0
6.74,3.41,3.03,1.96,0,1,0,0,0
6.74,3.41,3.03,1.96,0,0,1,1,0
6.74,3.41,3.03,1.96,1,0,0,0,1
6.74,3.41,3.03,1.96,0,1,1,0,3
6.74,3.41,3.03,1.96,1,1,1,0,3
6.74,3.41,3.03,1.96,0,1,1,1,0
6.74,3.41,3.03,1.96,0,1,1,1,0
6.74,3.41,3.03,1.96,0,0,1,0,3
6.74,3.41,3.03,1.96,1,0,1,0,0
6.74,3.41,3.03,1.96,0,1,1,0,3
6.74,3.41,3.03,1.96,1,1,0,0,1
6.74,3.41,3.03,1.96,1,0,0,1,0
6.74,3.41,3.03,1.96,0,1,1,1,3
6.74,3.41,3.03,1.96,1,1,1,0,1
6.74,3.41,3.03,1.96,0,1,0,0,0
6.74,3.41,3.03,1.96,0,1,0,1,4
6.74,3.41,3.03,1.96,0,0,1,1,3
6.74,3.41,3.03,1.96,1,0,1,0,1
6.74,3.41,3.03,1.96,0,0,1,1,4
6.74,3.41,3.03,1.96,0,0,1,0,0
6.74,3.41,3.03,1.96,1,1,1,0,3
6.74,3.41,3.03,1.96,1,1,0,0,1
6.74,3.41,3.03,1.96,1,0,0,1,1
6.74,3.41,3.03,1.96,0,0,1,1,4
6.74,3.41,3.03,1.96,0,0,0,1,4
6.74,3.41,3.03,1.96,1,0,1,0,1
6.74,3.41,3.03,1.96,1,1,0,1,4
6.74,3.41,3.03,1.96,1,1,1,1,1
6.74,3.41,3.03,1.96,0,1,1,1,3
6.74,3.41,3.03,1.96,0,1,1,0,0
6.74,3.41,3.03,1.96,0,0,0,1,0
6.74,3.41,3.03,1.96,0,0,0,1,4
6.74,3.41,3.03,1.96,1,0,0,0,1
6.74,3.41,3.03,1.96,1,1,0,0,1
6.74,3.41,3.03,1.96,1,0,0,0,0
6.74,3.41,3.03,1.96,1,1,1,0,1
6.74,3.41,3.03,1.96,0,0,0,1,4
6.74,3.41,3.03,1.96,0,0,1,0,0
6.74,3.41,3.03,1.96,1,0,0,0,1
6.74,3.41,3.03,1.96,0,0,1,0,3
6.74,3.41,3.03,1.96,0,1,0,0,0
6.74,3.41,3.03,1.96,1,0,1,0,1
6.74,3.41,3.03,1.96,0,0,1,0,0
6.74,3.41,3.03,1.96,0,0,0,1,0
6.74,3.41,3.03,1.96,1,0,1,0,0
6.74,3.41,3.03,1.96,1,1,1,0,1
6.74,3.41,3.03,1.96,0,1,1,1,0
6.74,3.41,3.03,1.96,1,0,1,0,3
6.74,3.41,3.03,1.96,1,1,0,1,0
6.74,3.41,3.03,1.96,0,0,1,1,4
6.74,3.41,3.03,1.96,1,0,0,1,1
6.74,3.41,3.03,1.96,0,0,1,1,0
6.74,3.41,3.03,1.96,1,0,0,0,1
6.74,3.41,3.03,1.96,1,0,0,0,1
6.74,3.41,3.03,1.96,1,1,1,0,0
6.74,3.41,3.03,1.96,1,1,1,1,0
6.74,3.41,3.03,1.96,1,0,1,0,3
6.74,3.41,3.03,1.96,0,0,0,1,4
6.74,3.41,3.03,1.96,1,0,1,0,1
6.74,3.41,3.03,1.96,0,0,1,1,3
6.74,3.41,3.03,1.96,0,0,0,1,4
6.74,3.41,3.03,1.96,0,1,0,1,4
6.74,3.41,3.03,1.96,0,0,0,1,0
6.74,3.41,3.03,1.96,0,1,1,1,0
6.74,3.41,3.03,1.96,0,1,1,1,0
6.74,3.41,3.03,1.96,0,1,1,0,0
6.74,3.41,3.03,1.96,1,1,0,1,0
6.74,3.41,3.03,1.96,1,0,0,0,1
6.74,3.41,3.03,1.96,0,0,1,1,3
6.74,3.41,3.03,1.96,1,1,0,0,0
6.74,3.41,3.03,1.96,1,0,0,1,4
6.74,3.41,3.03,1.96,1,1,1,1,0
6.74,3.41,3.03,1.96,1,1,1,0,3
6.74,3.41,3.03,1.96,0,0,0,1,4
6.74,3.41,3.03,1.96,0,0,1,1,4
6.74,3.41,3.03,1.96,1,0,1,1,0
6.74,3.41,3.03,1.96,0,1,1,1,3
6.74,3.41,3.03,1.96,0,1,0,0,2
6.74,3.41,3.03,1.96,0,0,1,0,3
6.74,3.41,3.03,1.96,1,0,1,0,1
6.74,3.41,3.03,1.96,0,0,1,1,3
6.74,3.41,3.03,1.96,1,0,1,0,0
6.74,3.41,3.03,1.96,1,1,0,1,0
6.74,3.41,3.03,1.96,1,1,1,1,1
6.74,3.41,3.03,1.96,1,1,1,0,1
6.74,3.41,3.03,1.96,0,1,1,1,4
6.74,3.41,3.03,1.96,1,1,0,0,0
6.74,3.41,3.03,1.96,0,0,1,1,0
6.74,3.41,3.03,1.96,0,1,0,1,4
6.74,3.41,3.03,1.96,0,1,1,1,3
6.74,3.41,3.03,1.96,1,0,1,0,3
6.74,3.41,3.03,1.96,1,1,1,1,2
6.74,3.41,3.03,1.96,1,1,0,1,0
6.74,3.41,3.03,1.96,0,1,0,0,0
6.74,3.41,3.03,1.96,0,1,0,0,0
6.74,3.41,3.03,1.96,1,0,0,0,0
6.74,3.41,3.03,1.96,1,0,1,0,1
6.74,3.41,3.03,1.96,0,1,1,0,3
6.74,3.41,3.03,1.96,1,1,1,0,0
6.74,3.41,3.03,1.96,1,0,0,1,4
6.74,3.41,3.03,1.96,1,0,0,1,4
6.74,3.41,3.03,1.96,1,1,0,0,0
6.74,3.41,3.03,1.96,0,1,1,0,3
6.74,3.41,3.03,1.96,0,1,0,0,0
6.74,3.41,3.03,1.96,1,1,0,0,1
6.74,3.41,3.03,1.96,0,0,1,0,3
6.74,3.41,3.03,1.96,0,0,1,0,3
6.74,3.41,3.03,1.96,0,1,1,1,3
6.74,3.41,3.03,1.96,0,1,0,1,0
6.74,3.41,3.03,1.96,0,0,1,1,4
6.74,3.41,3.03,1.96,1,1,1,0,1
6.74,3.41,3.03,1.96,1,0,1,0,1
6.74,3.41,3.03,1.96,1,0,1,1,3
6.74,3.41,3.03,1.96,0,0,1,1,0
6.74,3.41,3.03,1.96,0,0,0,1,4
6.74,3.41,3.03,1.96,0,1,0,1,4
6.74,3.41,3.03,1.96,0,1,0,0,0
6.74,3.41,3.03,1.96,0,0,1,0,3
6.74,3.41,3.03,1.96,1,0,0,1,1
6.74,3.41,3.03,1.96,0,1,0,0,0
6.74,3.41,3.03,1.96,1,1,0,1,4
6.74,3.41,3.03,1.96,1,0,1,0,3
6.74,3.41,3.03,1.96,0,0,0,1,4
6.74,3.41,3.03,1.96,0,0,1,0,3
6.74,3.41,3.03,1.96,0,0,0,1,4
6.74,3.41,3.03,1.96,0,0,1,0,0
6.74,3.41,3.03,1.96,1,0,1,1,0
6.74,3.41,3.03,1.96,0,1,1,1,4
6.74,3.41,3.03,1.96,0,1,1,1,2
6.74,3.41,3.03,1.96,0,0,1,0,0
6.74,3.41,3.03,1.96,1,1,1,0,0
6.74,3.41,3.03,1.96,0,0,1,0,3
6.74,3.41,3.03,1.96,1,0,1,0,1
6.74,3.41,3.03,1.96,1,0,0,1,1
6.74,3.41,3.03,1.96,0,0,1,1,4
6.74,3.41,3.03,1.96,0,0,1,0,3
6.74,3.41,3.03,1.96,0,1,0,0,0
6.74,3.41,3.03,1.96,1,0,0,0,1
6.74,3.41,3.03,1.96,0,0,1,0,3
6.74,3.41,3.03,1.96,0,0,1,0,0
6.74,3.41,3.03,1.96,0,1,1,0,2
6.74,3.41,3.03,1.96,1,0,1,0,1
6.74,3.41,3.03,1.96,1,1,0,1,0
6.74,3.41,3.03,1.96,0,1,1,0,0
6.74,3.41,3.03,1.96,1,1,1,1,1
6.74,3.41,3.03,1.96,0,0,1,0,0
6.74,3.41,3.03,1.96,0,1,1,0,0
6.74,3.41,3.03,1.96,0,1,0,1,4
6.74,3.41,3.03,1.96,0,1,0,1,4
