price_1,price_2,price_3,price_4,offered_1,offered_2,offered_3,offered_4,choice
4.95,2.16,2.06,1.59,1,0,1,1,1
4.95,2.16,2.06,1.59,1,1,0,1,1
4.95,2.16,2.06,1.59,0,0,1,1,0
4.95,2.16,2.06,1.59,1,1,0,1,0
4.95,2.16,2.06,1.59,0,1,0,1,4
4.95,2.16,2.06,1.59,1,1,1,0,1
4.95,2.16,2.06,1.59,0,1,0,0,0
4.95,2.16,2.06,1.59,1,1,0,0,0
4.95,2.16,2.06,1.59,1,1,1,0,2
4.95,2.16,2.06,1.59,0,1,1,1,3
4.95,2.16,2.06,1.59,0,1,0,0,0
4.95,2.16,2.06,1.59,1,0,0,0,0
4.95,2.16,2.06,1.59,0,1,1,0,3
4.95,2.16,2.06,1.59,0,0,1,1,3
4.95,2.16,2.06,1.59,1,1,0,0,1
4.95,2.16,2.06,1.59,1,1,1,1,0
4.95,2.16,2.06,1.59,0,1,1,1,4
4.95,2.16,2.06,1.59,1,1,0,0,0
4.95,2.16,2.06,1.59,0,1,1,1,3
4.95,2.16,2.06,1.59,0,1,0,0,0
4.95,2.16,2.06,1.59,1,1,0,1,1
4.95,2.16,2.06,1.59,0,0,0,1,4
4.95,2.16,2.06,1.59,0,0,1,0,0
4.95,2.16,2.06,1.59,1,0,0,1,1
4.95,2.16,2.06,1.59,1,1,1,1,3
4.95,2.16,2.06,1.59,0,0,1,0,3
4.95,2.16,2.06,1.59,1,1,1,0,1
4.95,2.16,2.06,1.59,1,0,0,1,1
4.95,2.16,2.06,1.59,1,1,1,1,3
4.95,2.16,2.06,1.59,0,1,1,1,3
4.95,2.16,2.06,1.59,1,1,0,0,1
4.95,2.16,2.06,1.59,1,0,0,1,0
4.95,2.16,2.06,1.59,1,0,0,0,1
4.95,2.16,2.06,1.59,1,1,1,0,1
4.95,2.16,2.06,1.59,0,0,0,1,0
4.95,2.16,2.06,1.59,1,0,1,1,0
4.95,2.16,2.06,1.59,1,0,0,1,1
4.95,2.16,2.06,1.59,0,1,1,1,4
4.95,2.16,2.06,1.59,0,1,1,1,0
4.95,2.16,2.06,1.59,1,0,1,0,3
4.95,2.16,2.06,1.59,0,1,0,0,0
4.95,2.16,2.06,1.59,0,1,1,1,3
4.95,2.16,2.06,1.59,0,1,1,1,3
4.95,2.16,2.06,1.59,1,1,0,1,4
4.95,2.16,2.06,1.59,0,0,1,0,3
4.95,2.16,2.06,1.59,0,0,1,0,3
4.95,2.16,2.06,1.59,0,0,1,1,3
4.95,2.16,2.06,1.59,0,0,1,1,4
4.95,2.16,2.06,1.59,1,0,1,1,4
4.95,2.16,2.06,1.59,1,1,1,0,1
4.95,2.16,2.06,1.59,1,0,1,0,1
4.95,2.16,2.06,1.59,1,1,0,1,1
4.95,2.16,2.06,1.59,0,1,1,1,3
4.95,2.16,2.06,1.59,0,1,1,1,4
4.95,2.16,2.06,1.59,0,1,1,1,3
4.95,2.16,2.06,1.59,0,0,0,1,0
4.95,2.16,2.06,1.59,0,1,0,1,0
4.95,2.16,2.06,1.59,0,1,0,1,4
4.95,2.16,2.06,1.59,0,1,0,1,4
4.95,2.16,2.06,1.59,0,0,1,0,3
4.95,2.16,2.06,1.59,0,1,0,1,4
4.95,2.16,2.06,1.59,1,1,0,0,1
4.95,2.16,2.06,1.59,1,0,1,1,1
4.95,2.16,2.06,1.59,0,1,1,1,0
4.95,2.16,2.06,1.59,0,0,1,0,3
4.95,2.16,2.06,1.59,1,0,0,1,0
4.95,2.16,2.06,1.59,1,1,0,1,4
4.95,2.16,2.06,1.59,0,0,1,1,3
4.95,2.16,2.06,1.59,0,1,0,0,2
4.95,2.16,2.06,1.59,0,0,0,1,4
4.95,2.16,2.06,1.59,0,0,1,0,0
4.95,2.16,2.06,1.59,1,0,0,0,1
4.95,2.16,2.06,1.59,0,0,0,1,0
4.95,2.16,2.06,1.59,1,0,1,0,1
4.95,2.16,2.06,1.59,0,0,1,0,3
4.95,2.16,2.06,1.59,1,0,1,1,0
4.95,2.16,2.06,1.59,1,1,1,0,2
4.95,2.16,2.06,1.59,1,0,1,1,1
4.95,2.16,2.06,1.59,1,1,0,0,1
4.95,2.16,2.06,1.59,1,0,1,0,3
4.95,2.16,2.06,1.59,0,1,1,1,4
4.95,2.16,2.06,1.59,0,0,1,0,3
4.95,2.16,2.06,1.59,1,0,0,0,1
4.95,2.16,2.06,1.59,0,0,0,1,4
4.95,2.16,2.06,1.59,0,0,1,1,3
4.95,2.16,2.06,1.59,1,1,0,1,4
4.95,2.16,2.06,1.59,0,1,1,1,4
4.95,2.16,2.06,1.59,1,0,1,0,0
4.95,2.16,2.06,1.59,1,0,1,0,0
4.95,2.16,2.06,1.59,0,1,0,0,0
4.95,2.16,2.06,1.59,1,0,1,1,3
4.95,2.16,2.06,1.59,0,1,0,1,0
4.95,2.16,2.06,1.59,1,1,0,0,0
4.95,2.16,2.06,1.59,1,1,0,1,1
4.95,2.16,2.06,1.59,1,0,0,1,4
4.95,2.16,2.06,1.59,0,1,1,1,2
4.95,2.16,2.06,1.59,1,0,0,1,0
4.95,2.16,2.06,1.59,0,1,1,0,3
4.95,2.16,2.06,1.59,1,0,0,1,4
4.95,2.16,2.06,1.59,1,0,1,1,1
