price_1,price_2,price_3,price_4,price_5,price_6,offered_1,offered_2,offered_3,offered_4,offered_5,offered_6,choice
7.09,5.0,3.85,2.96,2.12,1.84,0,0,1,1,0,1,0
7.09,5.0,3.85,2.96,2.12,1.84,1,0,1,0,0,0,1
7.09,5.0,3.85,2.96,2.12,1.84,0,0,0,1,0,1,4
7.09,5.0,3.85,2.96,2.12,1.84,0,0,1,1,0,0,0
7.09,5.0,3.85,2.96,2.12,1.84,0,1,1,1,1,1,4
7.09,5.0,3.85,2.96,2.12,1.84,0,1,0,1,0,1,4
7.09,5.0,3.85,2.96,2.12,1.84,0,1,0,1,0,1,6
7.09,5.0,3.85,2.96,2.12,1.84,1,0,1,0,1,1,5
7.09,5.0,3.85,2.96,2.12,1.84,1,0,0,0,0,0,1
7.09,5.0,3.85,2.96,2.12,1.84,1,0,1,1,1,1,6
7.09,5.0,3.85,2.96,2.12,1.84,0,0,0,1,1,1,4
7.09,5.0,3.85,2.96,2.12,1.84,1,1,1,1,1,0,0
7.09,5.0,3.85,2.96,2.12,1.84,0,1,1,1,1,0,0
7.09,5.0,3.85,2.96,2.12,1.84,1,0,1,0,1,1,5
7.09,5.0,3.85,2.96,2.12,1.84,1,1,1,1,1,0,4
7.09,5.0,3.85,2.96,2.12,1.84,1,0,0,0,0,1,0
7.09,5.0,3.85,2.96,2.12,1.84,1,0,1,1,1,1,0
7.09,5.0,3.85,2.96,2.12,1.84,0,0,0,1,0,1,6
7.09,5.0,3.85,2.96,2.12,1.84,0,0,0,1,0,1,0
7.09,5.0,3.85,2.96,2.12,1.84,1,1,0,0,0,1,1
7.09,5.0,3.85,2.96,2.12,1.84,0,1,0,1,0,0,0
7.09,5.0,3.85,2.96,2.12,1.84,0,0,1,0,0,1,6
7.09,5.0,3.85,2.96,2.12,1.84,1,1,0,1,1,1,6
7.09,5.0,3.85,2.96,2.12,1.84,0,1,1,1,1,1,0
7.09,5.0,3.85,2.96,2.12,1.84,1,1,0,1,0,1,4
7.09,5.0,3.85,2.96,2.12,1.84,0,0,1,1,1,0,5
