price_1,price_2,price_3,price_4,price_5,price_6,offered_1,offered_2,offered_3,offered_4,offered_5,offered_6,choice
8.71,6.88,3.93,3.33,3.13,2.95,1,0,0,0,1,1,0
8.71,6.88,3.93,3.33,3.13,2.95,1,0,1,1,0,0,1
8.71,6.88,3.93,3.33,3.13,2.95,1,0,0,1,0,0,1
8.71,6.88,3.93,3.33,3.13,2.95,0,0,1,1,1,1,6
8.71,6.88,3.93,3.33,3.13,2.95,0,1,0,1,0,0,0
8.71,6.88,3.93,3.33,3.13,2.95,0,1,0,1,1,0,0
8.71,6.88,3.93,3.33,3.13,2.95,0,0,1,1,0,1,6
8.71,6.88,3.93,3.33,3.13,2.95,1,1,0,1,1,1,1
8.71,6.88,3.93,3.33,3.13,2.95,1,1,0,0,1,1,0
8.71,6.88,3.93,3.33,3.13,2.95,0,1,0,0,1,0,5
8.71,6.88,3.93,3.33,3.13,2.95,0,1,0,0,1,0,5
8.71,6.88,3.93,3.33,3.13,2.95,1,0,1,0,0,1,1
8.71,6.88,3.93,3.33,3.13,2.95,0,1,0,0,0,0,0
8.71,6.88,3.93,3.33,3.13,2.95,0,1,0,0,1,1,2
8.71,6.88,3.93,3.33,3.13,2.95,1,1,0,0,1,0,2
8.71,6.88,3.93,3.33,3.13,2.95,1,0,0,0,1,1,6
8.71,6.88,3.93,3.33,3.13,2.95,1,1,0,0,0,1,6
8.71,6.88,3.93,3.33,3.13,2.95,1,0,1,0,0,0,1
8.71,6.88,3.93,3.33,3.13,2.95,0,0,0,1,0,0,0
8.71,6.88,3.93,3.33,3.13,2.95,1,0,0,1,0,1,1
8.71,6.88,3.93,3.33,3.13,2.95,0,1,1,0,1,1,3
8.71,6.88,3.93,3.33,3.13,2.95,1,0,1,1,1,0,0
8.71,6.88,3.93,3.33,3.13,2.95,1,1,1,0,1,0,2
8.71,6.88,3.93,3.33,3.13,2.95,1,1,1,0,1,0,3
8.71,6.88,3.93,3.33,3.13,2.95,1,1,1,0,1,1,1
8.71,6.88,3.93,3.33,3.13,2.95,1,0,1,1,1,0,0
8.71,6.88,3.93,3.33,3.13,2.95,0,1,1,1,0,1,3
8.71,6.88,3.93,3.33,3.13,2.95,0,1,0,0,0,1,6
8.71,6.88,3.93,3.33,3.13,2.95,1,1,0,1,0,1,2
8.71,6.88,3.93,3.33,3.13,2.95,1,0,0,1,1,1,1
8.71,6.88,3.93,3.33,3.13,2.95,1,0,0,0,1,0,5
8.71,6.88,3.93,3.33,3.13,2.95,0,1,1,0,1,1,2
8.71,6.88,3.93,3.33,3.13,2.95,0,0,0,0,1,1,5
8.71,6.88,3.93,3.33,3.13,2.95,0,0,1,0,0,0,3
8.71,6.88,3.93,3.33,3.13,2.95,0,0,0,1,0,0,4
8.71,6.88,3.93,3.33,3.13,2.95,1,0,0,1,1,0,1
8.71,6.88,3.93,3.33,3.13,2.95,0,0,1,0,0,1,0
8.71,6.88,3.93,3.33,3.13,2.95,0,1,0,0,1,0,5
8.71,6.88,3.93,3.33,3.13,2.95,0,1,0,1,0,1,6
