price_1,price_2,price_3,price_4,price_5,price_6,offered_1,offered_2,offered_3,offered_4,offered_5,offered_6,choice
8.93,7.4,5.56,2.81,1.98,1.39,0,1,0,0,0,0,0
8.93,7.4,5.56,2.81,1.98,1.39,0,1,0,0,1,1,5
8.93,7.4,5.56,2.81,1.98,1.39,0,1,0,1,0,1,4
8.93,7.4,5.56,2.81,1.98,1.39,1,0,0,0,1,1,5
8.93,7.4,5.56,2.81,1.98,1.39,0,0,0,0,0,1,0
8.93,7.4,5.56,2.81,1.98,1.39,1,0,0,0,1,1,0
8.93,7.4,5.56,2.81,1.98,1.39,1,1,0,1,0,1,4
8.93,7.4,5.56,2.81,1.98,1.39,0,0,1,1,0,1,0
8.93,7.4,5.56,2.81,1.98,1.39,0,1,1,0,1,1,5
8.93,7.4,5.56,2.81,1.98,1.39,1,1,0,0,0,0,1
8.93,7.4,5.56,2.81,1.98,1.39,1,0,0,0,1,1,1
8.93,7.4,5.56,2.81,1.98,1.39,1,1,0,0,1,1,5
8.93,7.4,5.56,2.81,1.98,1.39,0,1,0,1,0,0,2
8.93,7.4,5.56,2.81,1.98,1.39,0,0,0,1,0,1,4
8.93,7.4,5.56,2.81,1.98,1.39,0,1,0,0,0,0,0
8.93,7.4,5.56,2.81,1.98,1.39,0,0,0,1,1,0,0
8.93,7.4,5.56,2.81,1.98,1.39,1,1,1,0,0,0,1
8.93,7.4,5.56,2.81,1.98,1.39,1,1,0,1,0,0,1
8.93,7.4,5.56,2.81,1.98,1.39,1,1,1,1,1,0,4
8.93,7.4,5.56,2.81,1.98,1.39,0,1,0,1,0,1,4
8.93,7.4,5.56,2.81,1.98,1.39,1,0,0,1,0,0,4
8.93,7.4,5.56,2.81,1.98,1.39,1,1,1,1,0,0,0
8.93,7.4,5.56,2.81,1.98,1.39,0,0,1,1,1,0,0
8.93,7.4,5.56,2.81,1.98,1.39,0,1,1,0,0,1,2
8.93,7.4,5.56,2.81,1.98,1.39,1,0,1,0,1,1,5
8.93,7.4,5.56,2.81,1.98,1.39,0,1,1,0,1,0,5
8.93,7.4,5.56,2.81,1.98,1.39,0,0,0,0,1,0,0
8.93,7.4,5.56,2.81,1.98,1.39,0,0,0,1,1,0,0
8.93,7.4,5.56,2.81,1.98,1.39,0,1,1,1,1,0,4
8.93,7.4,5.56,2.81,1.98,1.39,1,1,0,1,0,1,2
8.93,7.4,5.56,2.81,1.98,1.39,1,1,0,1,0,0,1
8.93,7.4,5.56,2.81,1.98,1.39,1,1,1,1,1,1,4
8.93,7.4,5.56,2.81,1.98,1.39,1,1,0,1,1,0,5
8.93,7.4,5.56,2.81,1.98,1.39,1,0,0,0,1,0,5
8.93,7.4,5.56,2.81,1.98,1.39,0,0,1,0,1,1,0
8.93,7.4,5.56,2.81,1.98,1.39,0,1,1,1,1,0,0
8.93,7.4,5.56,2.81,1.98,1.39,0,1,1,1,0,1,6
8.93,7.4,5.56,2.81,1.98,1.39,1,0,0,1,0,0,1
8.93,7.4,5.56,2.81,1.98,1.39,1,0,0,1,0,0,0
8.93,7.4,5.56,2.81,1.98,1.39,1,1,1,0,1,1,5
8.93,7.4,5.56,2.81,1.98,1.39,0,0,0,0,1,1,5
8.93,7.4,5.56,2.81,1.98,1.39,0,0,1,0,1,0,0
8.93,7.4,5.56,2.81,1.98,1.39,0,0,0,1,0,1,0
8.93,7.4,5.56,2.81,1.98,1.39,1,1,0,1,1,1,4
8.93,7.4,5.56,2.81,1.98,1.39,1,0,1,0,1,0,0
8.93,7.4,5.56,2.81,1.98,1.39,0,1,1,1,1,0,0
8.93,7.4,5.56,2.81,1.98,1.39,0,1,0,1,0,1,0
8.93,7.4,5.56,2.81,1.98,1.39,0,0,0,1,1,0,5
8.93,7.4,5.56,2.81,1.98,1.39,0,1,0,0,1,1,5
8.93,7.4,5.56,2.81,1.98,1.39,0,1,0,1,0,0,2
