price_1,price_2,price_3,price_4,price_5,price_6,offered_1,offered_2,offered_3,offered_4,offered_5,offered_6,choice
5.59,5.33,3.74,3.62,2.74,2.25,0,1,0,0,0,0,0
5.59,5.33,3.74,3.62,2.74,2.25,1,0,0,1,0,0,1
5.59,5.33,3.74,3.62,2.74,2.25,0,1,0,1,0,1,6
5.59,5.33,3.74,3.62,2.74,2.25,1,0,0,1,0,0,4
5.59,5.33,3.74,3.62,2.74,2.25,0,1,1,1,1,1,6
5.59,5.33,3.74,3.62,2.74,2.25,0,1,0,1,1,0,2
5.59,5.33,3.74,3.62,2.74,2.25,1,0,0,0,1,0,0
5.59,5.33,3.74,3.62,2.74,2.25,1,0,1,1,1,1,6
5.59,5.33,3.74,3.62,2.74,2.25,0,1,0,0,0,1,6
5.59,5.33,3.74,3.62,2.74,2.25,1,0,1,1,0,0,4
5.59,5.33,3.74,3.62,2.74,2.25,0,0,0,0,1,1,6
5.59,5.33,3.74,3.62,2.74,2.25,0,0,0,1,1,0,0
5.59,5.33,3.74,3.62,2.74,2.25,0,0,0,1,0,1,4
5.59,5.33,3.74,3.62,2.74,2.25,1,1,1,1,0,0,4
5.59,5.33,3.74,3.62,2.74,2.25,0,1,0,0,0,0,2
5.59,5.33,3.74,3.62,2.74,2.25,0,1,1,0,0,0,3
5.59,5.33,3.74,3.62,2.74,2.25,0,1,0,0,1,0,0
5.59,5.33,3.74,3.62,2.74,2.25,0,0,0,0,1,1,6
5.59,5.33,3.74,3.62,2.74,2.25,1,0,0,0,1,1,6
5.59,5.33,3.74,3.62,2.74,2.25,0,0,0,0,1,0,0
5.59,5.33,3.74,3.62,2.74,2.25,1,1,0,0,1,1,6
5.59,5.33,3.74,3.62,2.74,2.25,0,0,1,0,0,1,6
5.59,5.33,3.74,3.62,2.74,2.25,1,1,1,1,0,1,2
5.59,5.33,3.74,3.62,2.74,2.25,0,0,1,0,0,1,0
5.59,5.33,3.74,3.62,2.74,2.25,0,1,0,1,1,1,0
5.59,5.33,3.74,3.62,2.74,2.25,1,1,1,0,1,1,3
5.59,5.33,3.74,3.62,2.74,2.25,0,1,0,1,0,0,0
5.59,5.33,3.74,3.62,2.74,2.25,0,0,0,1,0,0,4
5.59,5.33,3.74,3.62,2.74,2.25,1,1,1,1,1,0,4
5.59,5.33,3.74,3.62,2.74,2.25,0,1,1,1,1,0,2
5.59,5.33,3.74,3.62,2.74,2.25,0,1,1,0,1,1,6
5.59,5.33,3.74,3.62,2.74,2.25,1,0,1,1,1,1,5
5.59,5.33,3.74,3.62,2.74,2.25,0,1,1,1,0,1,4
5.59,5.33,3.74,3.62,2.74,2.25,1,1,0,1,0,1,1
5.59,5.33,3.74,3.62,2.74,2.25,0,1,0,0,0,0,0
5.59,5.33,3.74,3.62,2.74,2.25,0,1,1,1,0,0,3
5.59,5.33,3.74,3.62,2.74,2.25,0,1,1,1,1,1,2
5.59,5.33,3.74,3.62,2.74,2.25,0,1,0,1,1,0,4
5.59,5.33,3.74,3.62,2.74,2.25,0,1,1,1,1,0,0
5.59,5.33,3.74,3.62,2.74,2.25,0,0,1,0,0,1,6
5.59,5.33,3.74,3.62,2.74,2.25,1,0,1,0,0,0,1
5.59,5.33,3.74,3.62,2.74,2.25,0,1,1,1,0,1,6
5.59,5.33,3.74,3.62,2.74,2.25,1,1,0,0,1,0,2
5.59,5.33,3.74,3.62,2.74,2.25,1,0,1,0,0,0,0
5.59,5.33,3.74,3.62,2.74,2.25,1,0,0,0,1,0,1
5.59,5.33,3.74,3.62,2.74,2.25,1,1,0,1,1,1,0
5.59,5.33,3.74,3.62,2.74,2.25,0,1,1,1,0,1,2
5.59,5.33,3.74,3.62,2.74,2.25,1,1,1,1,0,1,1
5.59,5.33,3.74,3.62,2.74,2.25,1,1,0,1,0,0,4
5.59,5.33,3.74,3.62,2.74,2.25,1,0,1,1,0,0,0
