price_1,price_2,price_3,price_4,price_5,price_6,offered_1,offered_2,offered_3,offered_4,offered_5,offered_6,choice
9.14,7.1,6.23,6.19,5.27,4.92,1,1,1,1,1,0,2
9.14,7.1,6.23,6.19,5.27,4.92,1,1,1,1,1,0,0
9.14,7.1,6.23,6.19,5.27,4.92,0,0,0,1,0,1,0
9.14,7.1,6.23,6.19,5.27,4.92,1,1,1,0,1,1,5
9.14,7.1,6.23,6.19,5.27,4.92,1,0,1,0,0,1,1
9.14,7.1,6.23,6.19,5.27,4.92,1,0,1,1,1,0,1
9.14,7.1,6.23,6.19,5.27,4.92,1,1,1,1,1,1,1
9.14,7.1,6.23,6.19,5.27,4.92,0,1,0,0,0,0,2
9.14,7.1,6.23,6.19,5.27,4.92,0,0,1,1,1,1,4
9.14,7.1,6.23,6.19,5.27,4.92,0,0,0,0,1,0,0
9.14,7.1,6.23,6.19,5.27,4.92,0,1,0,0,1,0,0
9.14,7.1,6.23,6.19,5.27,4.92,1,0,1,1,1,0,1
9.14,7.1,6.23,6.19,5.27,4.92,0,1,0,0,0,0,2
9.14,7.1,6.23,6.19,5.27,4.92,1,0,0,1,0,1,6
9.14,7.1,6.23,6.19,5.27,4.92,0,1,0,1,0,1,6
9.14,7.1,6.23,6.19,5.27,4.92,1,0,1,1,1,1,1
9.14,7.1,6.23,6.19,5.27,4.92,0,0,0,0,0,1,6
9.14,7.1,6.23,6.19,5.27,4.92,0,0,0,1,0,1,4
9.14,7.1,6.23,6.19,5.27,4.92,0,1,1,1,1,1,6
9.14,7.1,6.23,6.19,5.27,4.92,1,1,1,0,0,1,2
9.14,7.1,6.23,6.19,5.27,4.92,1,0,0,1,0,1,1
9.14,7.1,6.23,6.19,5.27,4.92,1,0,1,1,0,0,1
9.14,7.1,6.23,6.19,5.27,4.92,1,0,0,1,1,1,6
9.14,7.1,6.23,6.19,5.27,4.92,1,1,1,1,0,0,1
9.14,7.1,6.23,6.19,5.27,4.92,1,0,0,1,1,0,0
