price_1,price_2,price_3,price_4,price_5,price_6,offered_1,offered_2,offered_3,offered_4,offered_5,offered_6,choice
9.03,8.89,8.02,7.0,5.72,5.13,1,0,0,1,1,0,1
9.03,8.89,8.02,7.0,5.72,5.13,1,0,0,0,1,0,1
9.03,8.89,8.02,7.0,5.72,5.13,1,0,0,0,0,0,1
9.03,8.89,8.02,7.0,5.72,5.13,0,1,1,0,1,1,0
9.03,8.89,8.02,7.0,5.72,5.13,0,1,0,1,0,0,0
9.03,8.89,8.02,7.0,5.72,5.13,0,1,0,1,0,0,2
9.03,8.89,8.02,7.0,5.72,5.13,1,0,0,0,0,1,1
9.03,8.89,8.02,7.0,5.72,5.13,0,1,1,0,1,1,0
9.03,8.89,8.02,7.0,5.72,5.13,0,1,0,0,1,1,6
9.03,8.89,8.02,7.0,5.72,5.13,0,0,0,0,0,1,6
9.03,8.89,8.02,7.0,5.72,5.13,0,0,1,0,0,0,3
9.03,8.89,8.02,7.0,5.72,5.13,1,1,1,1,1,1,3
9.03,8.89,8.02,7.0,5.72,5.13,1,1,1,0,0,0,3
9.03,8.89,8.02,7.0,5.72,5.13,0,0,1,1,0,1,3
9.03,8.89,8.02,7.0,5.72,5.13,1,0,1,0,1,0,3
9.03,8.89,8.02,7.0,5.72,5.13,1,0,0,1,0,1,1
9.03,8.89,8.02,7.0,5.72,5.13,0,0,0,0,1,0,0
9.03,8.89,8.02,7.0,5.72,5.13,1,1,0,0,1,0,0
9.03,8.89,8.02,7.0,5.72,5.13,0,1,1,1,0,0,3
9.03,8.89,8.02,7.0,5.72,5.13,1,0,1,0,0,0,3
9.03,8.89,8.02,7.0,5.72,5.13,0,0,0,1,0,1,6
9.03,8.89,8.02,7.0,5.72,5.13,0,0,0,1,0,0,0
9.03,8.89,8.02,7.0,5.72,5.13,1,1,1,1,1,1,0
9.03,8.89,8.02,7.0,5.72,5.13,0,0,0,0,1,1,6
9.03,8.89,8.02,7.0,5.72,5.13,1,0,0,1,0,1,6
9.03,8.89,8.02,7.0,5.72,5.13,1,1,0,1,1,1,6
9.03,8.89,8.02,7.0,5.72,5.13,0,1,0,1,1,1,6
9.03,8.89,8.02,7.0,5.72,5.13,1,0,0,0,0,0,1
9.03,8.89,8.02,7.0,5.72,5.13,1,0,0,1,1,1,5
9.03,8.89,8.02,7.0,5.72,5.13,0,1,1,0,0,0,2
9.03,8.89,8.02,7.0,5.72,5.13,1,0,0,0,1,1,6
9.03,8.89,8.02,7.0,5.72,5.13,0,0,1,1,0,0,3
9.03,8.89,8.02,7.0,5.72,5.13,1,1,0,1,1,0,5
9.03,8.89,8.02,7.0,5.72,5.13,1,0,1,0,1,1,1
9.03,8.89,8.02,7.0,5.72,5.13,0,1,0,0,0,1,2
9.03,8.89,8.02,7.0,5.72,5.13,1,1,1,1,1,0,0
9.03,8.89,8.02,7.0,5.72,5.13,1,0,0,1,1,0,1
9.03,8.89,8.02,7.0,5.72,5.13,1,0,0,1,1,0,0
9.03,8.89,8.02,7.0,5.72,5.13,0,0,0,1,0,1,4
9.03,8.89,8.02,7.0,5.72,5.13,1,0,1,1,0,1,0
9.03,8.89,8.02,7.0,5.72,5.13,0,0,0,1,0,1,0
9.03,8.89,8.02,7.0,5.72,5.13,0,1,0,0,1,1,6
9.03,8.89,8.02,7.0,5.72,5.13,1,0,1,0,0,1,3
9.03,8.89,8.02,7.0,5.72,5.13,1,1,1,1,0,0,1
9.03,8.89,8.02,7.0,5.72,5.13,1,1,1,0,1,1,1
9.03,8.89,8.02,7.0,5.72,5.13,0,0,0,1,0,1,0
9.03,8.89,8.02,7.0,5.72,5.13,0,1,1,1,1,1,3
9.03,8.89,8.02,7.0,5.72,5.13,0,1,1,0,1,0,2
9.03,8.89,8.02,7.0,5.72,5.13,1,1,1,0,0,1,3
9.03,8.89,8.02,7.0,5.72,5.13,1,0,0,0,1,0,1
9.03,8.89,8.02,7.0,5.72,5.13,1,0,0,1,1,1,0
9.03,8.89,8.02,7.0,5.72,5.13,1,0,0,1,0,0,1
9.03,8.89,8.02,7.0,5.72,5.13,1,0,0,0,1,0,1
9.03,8.89,8.02,7.0,5.72,5.13,0,1,1,1,1,0,0
9.03,8.89,8.02,7.0,5.72,5.13,1,1,1,0,1,1,6
9.03,8.89,8.02,7.0,5.72,5.13,0,0,1,1,0,1,4
9.03,8.89,8.02,7.0,5.72,5.13,1,1,0,1,1,1,6
9.03,8.89,8.02,7.0,5.72,5.13,1,0,0,1,0,0,1
9.03,8.89,8.02,7.0,5.72,5.13,0,1,0,0,1,0,0
9.03,8.89,8.02,7.0,5.72,5.13,1,0,1,1,1,0,5
9.03,8.89,8.02,7.0,5.72,5.13,0,1,1,0,0,1,6
9.03,8.89,8.02,7.0,5.72,5.13,1,0,1,0,0,0,1
9.03,8.89,8.02,7.0,5.72,5.13,1,0,0,1,1,1,1
9.03,8.89,8.02,7.0,5.72,5.13,0,1,0,1,0,0,2
9.03,8.89,8.02,7.0,5.72,5.13,1,1,1,1,0,0,4
9.03,8.89,8.02,7.0,5.72,5.13,0,0,0,0,1,1,6
9.03,8.89,8.02,7.0,5.72,5.13,0,0,1,0,1,0,3
9.03,8.89,8.02,7.0,5.72,5.13,0,1,1,1,0,1,6
9.03,8.89,8.02,7.0,5.72,5.13,1,0,1,1,0,1,1
9.03,8.89,8.02,7.0,5.72,5.13,0,1,0,1,0,1,6
9.03,8.89,8.02,7.0,5.72,5.13,1,0,1,0,0,0,3
9.03,8.89,8.02,7.0,5.72,5.13,0,1,0,0,1,0,0
9.03,8.89,8.02,7.0,5.72,5.13,1,0,0,1,0,1,6
9.03,8.89,8.02,7.0,5.72,5.13,1,0,0,1,1,1,6
9.03,8.89,8.02,7.0,5.72,5.13,0,1,1,0,1,1,0
9.03,8.89,8.02,7.0,5.72,5.13,1,0,1,0,1,1,3
9.03,8.89,8.02,7.0,5.72,5.13,1,0,0,1,1,1,0
9.03,8.89,8.02,7.0,5.72,5.13,1,0,1,0,1,0,0
9.03,8.89,8.02,7.0,5.72,5.13,0,0,1,0,1,1,3
9.03,8.89,8.02,7.0,5.72,5.13,0,0,1,0,1,0,3
9.03,8.89,8.02,7.0,5.72,5.13,1,1,1,0,0,1,1
9.03,8.89,8.02,7.0,5.72,5.13,0,0,0,1,1,0,0
9.03,8.89,8.02,7.0,5.72,5.13,1,0,0,1,1,0,0
9.03,8.89,8.02,7.0,5.72,5.13,0,0,1,1,0,1,3
9.03,8.89,8.02,7.0,5.72,5.13,1,1,1,0,0,0,0
9.03,8.89,8.02,7.0,5.72,5.13,0,1,1,1,0,1,3
9.03,8.89,8.02,7.0,5.72,5.13,1,0,1,1,0,0,3
9.03,8.89,8.02,7.0,5.72,5.13,0,1,1,1,0,0,2
9.03,8.89,8.02,7.0,5.72,5.13,0,1,1,1,1,1,3
9.03,8.89,8.02,7.0,5.72,5.13,0,0,0,0,0,1,6
9.03,8.89,8.02,7.0,5.72,5.13,1,1,1,1,0,0,3
9.03,8.89,8.02,7.0,5.72,5.13,1,1,0,1,1,0,0
9.03,8.89,8.02,7.0,5.72,5.13,1,1,0,1,0,0,2
9.03,8.89,8.02,7.0,5.72,5.13,1,1,0,1,0,1,6
9.03,8.89,8.02,7.0,5.72,5.13,1,0,0,1,0,1,1
9.03,8.89,8.02,7.0,5.72,5.13,1,1,0,0,0,0,0
9.03,8.89,8.02,7.0,5.72,5.13,1,1,0,1,0,0,2
