price_1,price_2,price_3,price_4,price_5,price_6,offered_1,offered_2,offered_3,offered_4,offered_5,offered_6,choice
9.49,9.4,3.17,2.75,1.26,1.09,0,0,1,1,0,1,4
9.49,9.4,3.17,2.75,1.26,1.09,0,1,1,0,1,1,0
9.49,9.4,3.17,2.75,1.26,1.09,0,1,1,1,0,0,4
9.49,9.4,3.17,2.75,1.26,1.09,1,0,1,1,0,1,0
9.49,9.4,3.17,2.75,1.26,1.09,1,0,1,0,0,1,1
9.49,9.4,3.17,2.75,1.26,1.09,0,0,0,1,1,1,0
9.49,9.4,3.17,2.75,1.26,1.09,0,1,1,0,1,1,0
9.49,9.4,3.17,2.75,1.26,1.09,1,1,1,1,1,0,3
9.49,9.4,3.17,2.75,1.26,1.09,0,1,1,0,1,1,5
9.49,9.4,3.17,2.75,1.26,1.09,1,0,0,0,0,0,0
9.49,9.4,3.17,2.75,1.26,1.09,1,1,1,0,1,0,0
9.49,9.4,3.17,2.75,1.26,1.09,0,0,0,1,0,1,0
9.49,9.4,3.17,2.75,1.26,1.09,0,1,1,0,0,0,0
9.49,9.4,3.17,2.75,1.26,1.09,0,0,1,1,0,0,4
9.49,9.4,3.17,2.75,1.26,1.09,0,0,0,1,1,1,0
9.49,9.4,3.17,2.75,1.26,1.09,1,0,1,1,0,0,4
9.49,9.4,3.17,2.75,1.26,1.09,1,0,1,1,0,0,4
9.49,9.4,3.17,2.75,1.26,1.09,0,0,0,0,1,0,0
9.49,9.4,3.17,2.75,1.26,1.09,0,0,0,1,1,1,4
9.49,9.4,3.17,2.75,1.26,1.09,1,0,1,1,0,1,0
9.49,9.4,3.17,2.75,1.26,1.09,0,0,1,0,1,0,5
9.49,9.4,3.17,2.75,1.26,1.09,1,0,0,1,0,1,4
9.49,9.4,3.17,2.75,1.26,1.09,1,1,0,1,0,1,1
9.49,9.4,3.17,2.75,1.26,1.09,1,0,0,0,1,1,5
9.49,9.4,3.17,2.75,1.26,1.09,0,0,0,0,1,0,5
9.49,9.4,3.17,2.75,1.26,1.09,0,0,1,1,1,0,3
9.49,9.4,3.17,2.75,1.26,1.09,1,1,0,0,1,0,0
9.49,9.4,3.17,2.75,1.26,1.09,1,1,0,0,1,0,0
9.49,9.4,3.17,2.75,1.26,1.09,0,0,1,0,1,0,0
9.49,9.4,3.17,2.75,1.26,1.09,1,0,1,1,0,0,4
9.49,9.4,3.17,2.75,1.26,1.09,0,0,1,0,1,0,5
9.49,9.4,3.17,2.75,1.26,1.09,0,0,1,1,1,0,5
9.49,9.4,3.17,2.75,1.26,1.09,0,0,0,0,1,0,0
9.49,9.4,3.17,2.75,1.26,1.09,0,0,0,1,0,0,0
9.49,9.4,3.17,2.75,1.26,1.09,0,1,1,0,0,1,0
9.49,9.4,3.17,2.75,1.26,1.09,1,1,0,0,0,0,2
9.49,9.4,3.17,2.75,1.26,1.09,0,1,0,1,0,0,0
9.49,9.4,3.17,2.75,1.26,1.09,1,0,1,1,1,0,4
9.49,9.4,3.17,2.75,1.26,1.09,0,0,0,0,1,1,0
9.49,9.4,3.17,2.75,1.26,1.09,0,0,1,1,0,0,0
9.49,9.4,3.17,2.75,1.26,1.09,0,0,0,0,1,1,0
9.49,9.4,3.17,2.75,1.26,1.09,0,0,0,1,1,1,4
9.49,9.4,3.17,2.75,1.26,1.09,0,1,0,1,1,1,2
9.49,9.4,3.17,2.75,1.26,1.09,1,1,1,1,1,1,0
9.49,9.4,3.17,2.75,1.26,1.09,1,1,0,1,0,0,1
9.49,9.4,3.17,2.75,1.26,1.09,0,0,1,1,1,0,0
9.49,9.4,3.17,2.75,1.26,1.09,1,1,1,0,1,0,0
9.49,9.4,3.17,2.75,1.26,1.09,1,1,1,1,1,0,1
9.49,9.4,3.17,2.75,1.26,1.09,1,1,0,0,0,1,2
9.49,9.4,3.17,2.75,1.26,1.09,1,1,0,1,1,0,0
