price_1,price_2,price_3,price_4,price_5,price_6,offered_1,offered_2,offered_3,offered_4,offered_5,offered_6,choice
9.24,8.53,7.16,4.37,4.14,3.07,1,0,0,1,0,1,6
9.24,8.53,7.16,4.37,4.14,3.07,1,0,1,1,0,0,3
9.24,8.53,7.16,4.37,4.14,3.07,1,1,0,0,1,1,5
9.24,8.53,7.16,4.37,4.14,3.07,0,1,0,0,0,0,0
9.24,8.53,7.16,4.37,4.14,3.07,0,0,1,1,1,0,5
9.24,8.53,7.16,4.37,4.14,3.07,1,0,0,0,1,1,5
9.24,8.53,7.16,4.37,4.14,3.07,0,1,0,1,0,0,2
9.24,8.53,7.16,4.37,4.14,3.07,0,0,1,1,0,0,3
9.24,8.53,7.16,4.37,4.14,3.07,0,0,0,0,0,1,6
9.24,8.53,7.16,4.37,4.14,3.07,0,1,0,0,1,1,2
9.24,8.53,7.16,4.37,4.14,3.07,0,0,1,1,1,1,4
9.24,8.53,7.16,4.37,4.14,3.07,1,1,1,0,1,0,3
9.24,8.53,7.16,4.37,4.14,3.07,0,0,1,0,1,0,5
9.24,8.53,7.16,4.37,4.14,3.07,0,0,1,1,1,0,5
9.24,8.53,7.16,4.37,4.14,3.07,1,1,1,0,1,1,3
9.24,8.53,7.16,4.37,4.14,3.07,0,0,0,0,0,1,6
9.24,8.53,7.16,4.37,4.14,3.07,0,0,0,1,1,1,0
9.24,8.53,7.16,4.37,4.14,3.07,1,1,1,1,1,0,5
9.24,8.53,7.16,4.37,4.14,3.07,0,1,1,0,1,0,2
9.24,8.53,7.16,4.37,4.14,3.07,0,1,1,0,1,1,2
9.24,8.53,7.16,4.37,4.14,3.07,0,1,0,1,1,1,2
9.24,8.53,7.16,4.37,4.14,3.07,1,1,1,1,1,0,2
9.24,8.53,7.16,4.37,4.14,3.07,1,0,1,0,1,0,3
9.24,8.53,7.16,4.37,4.14,3.07,0,1,0,1,0,1,2
9.24,8.53,7.16,4.37,4.14,3.07,0,1,0,0,0,1,0
9.24,8.53,7.16,4.37,4.14,3.07,1,1,1,1,1,0,0
9.24,8.53,7.16,4.37,4.14,3.07,1,0,1,0,0,1,0
9.24,8.53,7.16,4.37,4.14,3.07,0,0,1,1,1,0,0
9.24,8.53,7.16,4.37,4.14,3.07,0,0,0,1,1,1,6
9.24,8.53,7.16,4.37,4.14,3.07,0,1,1,1,0,0,2
9.24,8.53,7.16,4.37,4.14,3.07,1,1,1,0,0,1,2
9.24,8.53,7.16,4.37,4.14,3.07,1,0,1,0,0,0,1
9.24,8.53,7.16,4.37,4.14,3.07,1,1,1,1,0,0,0
9.24,8.53,7.16,4.37,4.14,3.07,0,1,0,0,1,1,5
9.24,8.53,7.16,4.37,4.14,3.07,1,1,0,1,0,0,1
9.24,8.53,7.16,4.37,4.14,3.07,0,1,1,0,0,1,2
9.24,8.53,7.16,4.37,4.14,3.07,0,0,1,0,0,0,0
9.24,8.53,7.16,4.37,4.14,3.07,0,1,0,0,1,1,5
9.24,8.53,7.16,4.37,4.14,3.07,0,0,0,0,1,0,5
9.24,8.53,7.16,4.37,4.14,3.07,1,0,1,1,1,0,3
9.24,8.53,7.16,4.37,4.14,3.07,0,1,0,1,1,0,5
9.24,8.53,7.16,4.37,4.14,3.07,1,1,1,1,0,1,1
9.24,8.53,7.16,4.37,4.14,3.07,1,1,0,1,1,1,6
9.24,8.53,7.16,4.37,4.14,3.07,0,0,0,0,0,1,6
9.24,8.53,7.16,4.37,4.14,3.07,0,0,0,1,0,1,6
9.24,8.53,7.16,4.37,4.14,3.07,0,1,0,1,0,0,0
9.24,8.53,7.16,4.37,4.14,3.07,0,1,1,0,0,1,0
9.24,8.53,7.16,4.37,4.14,3.07,0,1,1,0,0,0,3
9.24,8.53,7.16,4.37,4.14,3.07,0,0,0,0,1,0,5
9.24,8.53,7.16,4.37,4.14,3.07,0,1,0,1,1,1,5
9.24,8.53,7.16,4.37,4.14,3.07,0,0,1,0,0,0,0
9.24,8.53,7.16,4.37,4.14,3.07,1,0,0,1,0,0,0
9.24,8.53,7.16,4.37,4.14,3.07,0,1,0,0,1,1,5
9.24,8.53,7.16,4.37,4.14,3.07,0,0,1,1,1,1,5
9.24,8.53,7.16,4.37,4.14,3.07,1,1,1,0,1,1,2
9.24,8.53,7.16,4.37,4.14,3.07,0,1,1,1,0,0,3
9.24,8.53,7.16,4.37,4.14,3.07,0,0,0,1,1,1,6
