price_1,price_2,price_3,price_4,price_5,price_6,offered_1,offered_2,offered_3,offered_4,offered_5,offered_6,choice
5.47,5.27,3.04,2.67,1.49,1.0,1,1,1,0,0,0,2
5.47,5.27,3.04,2.67,1.49,1.0,1,0,0,1,0,1,1
5.47,5.27,3.04,2.67,1.49,1.0,1,0,0,0,0,0,0
5.47,5.27,3.04,2.67,1.49,1.0,1,1,0,1,0,1,4
5.47,5.27,3.04,2.67,1.49,1.0,1,1,0,0,0,0,0
5.47,5.27,3.04,2.67,1.49,1.0,1,0,0,0,0,0,0
5.47,5.27,3.04,2.67,1.49,1.0,0,0,1,1,1,0,4
5.47,5.27,3.04,2.67,1.49,1.0,0,0,0,1,0,0,4
5.47,5.27,3.04,2.67,1.49,1.0,1,1,1,0,0,1,6
5.47,5.27,3.04,2.67,1.49,1.0,0,0,0,1,0,0,4
5.47,5.27,3.04,2.67,1.49,1.0,1,0,1,0,0,0,0
5.47,5.27,3.04,2.67,1.49,1.0,0,1,1,0,0,1,0
5.47,5.27,3.04,2.67,1.49,1.0,0,0,0,1,1,1,6
5.47,5.27,3.04,2.67,1.49,1.0,1,1,1,0,1,1,1
5.47,5.27,3.04,2.67,1.49,1.0,1,0,0,1,1,0,0
5.47,5.27,3.04,2.67,1.49,1.0,1,0,1,1,0,0,0
5.47,5.27,3.04,2.67,1.49,1.0,0,1,1,1,1,1,6
5.47,5.27,3.04,2.67,1.49,1.0,1,1,1,1,0,0,2
5.47,5.27,3.04,2.67,1.49,1.0,0,1,1,1,0,0,4
5.47,5.27,3.04,2.67,1.49,1.0,1,1,1,1,1,0,1
5.47,5.27,3.04,2.67,1.49,1.0,0,0,0,1,0,0,4
5.47,5.27,3.04,2.67,1.49,1.0,0,1,1,1,0,0,0
5.47,5.27,3.04,2.67,1.49,1.0,0,0,1,0,1,0,0
5.47,5.27,3.04,2.67,1.49,1.0,1,1,0,1,1,1,4
5.47,5.27,3.04,2.67,1.49,1.0,1,0,1,0,0,0,3
5.47,5.27,3.04,2.67,1.49,1.0,0,0,1,1,0,1,0
5.47,5.27,3.04,2.67,1.49,1.0,1,1,0,0,1,0,0
5.47,5.27,3.04,2.67,1.49,1.0,1,0,1,0,0,1,6
5.47,5.27,3.04,2.67,1.49,1.0,1,0,1,0,1,1,6
5.47,5.27,3.04,2.67,1.49,1.0,1,1,0,1,0,0,0
5.47,5.27,3.04,2.67,1.49,1.0,0,1,0,1,0,1,0
5.47,5.27,3.04,2.67,1.49,1.0,1,1,1,1,0,0,2
5.47,5.27,3.04,2.67,1.49,1.0,1,0,0,1,1,0,1
5.47,5.27,3.04,2.67,1.49,1.0,1,0,1,1,0,0,4
5.47,5.27,3.04,2.67,1.49,1.0,0,0,0,1,1,1,6
5.47,5.27,3.04,2.67,1.49,1.0,0,1,1,1,1,1,4
5.47,5.27,3.04,2.67,1.49,1.0,0,1,1,0,1,1,2
5.47,5.27,3.04,2.67,1.49,1.0,0,1,0,0,0,1,0
5.47,5.27,3.04,2.67,1.49,1.0,0,1,0,1,1,0,4
5.47,5.27,3.04,2.67,1.49,1.0,1,1,1,1,0,0,3
5.47,5.27,3.04,2.67,1.49,1.0,1,1,1,0,1,1,6
5.47,5.27,3.04,2.67,1.49,1.0,0,0,1,1,1,0,0
5.47,5.27,3.04,2.67,1.49,1.0,1,0,1,1,0,0,4
5.47,5.27,3.04,2.67,1.49,1.0,0,0,1,1,1,0,0
5.47,5.27,3.04,2.67,1.49,1.0,0,0,1,1,0,1,4
5.47,5.27,3.04,2.67,1.49,1.0,0,1,1,1,0,1,6
5.47,5.27,3.04,2.67,1.49,1.0,1,1,0,1,0,0,4
5.47,5.27,3.04,2.67,1.49,1.0,1,1,0,1,0,0,1
5.47,5.27,3.04,2.67,1.49,1.0,1,0,0,1,1,0,1
5.47,5.27,3.04,2.67,1.49,1.0,1,1,0,1,1,0,2
