price_1,price_2,price_3,price_4,price_5,price_6,offered_1,offered_2,offered_3,offered_4,offered_5,offered_6,choice
7.97,6.58,6.26,4.2,3.95,3.42,1,0,1,1,0,1,1
7.97,6.58,6.26,4.2,3.95,3.42,0,1,0,1,1,0,4
7.97,6.58,6.26,4.2,3.95,3.42,1,0,1,0,1,0,0
7.97,6.58,6.26,4.2,3.95,3.42,1,0,0,0,1,1,0
7.97,6.58,6.26,4.2,3.95,3.42,0,1,1,0,0,0,3
7.97,6.58,6.26,4.2,3.95,3.42,0,1,0,1,0,1,4
7.97,6.58,6.26,4.2,3.95,3.42,0,1,1,1,1,1,0
7.97,6.58,6.26,4.2,3.95,3.42,1,1,1,0,1,1,2
7.97,6.58,6.26,4.2,3.95,3.42,0,0,1,0,0,0,0
7.97,6.58,6.26,4.2,3.95,3.42,0,0,0,1,0,0,0
7.97,6.58,6.26,4.2,3.95,3.42,1,1,1,0,0,1,1
7.97,6.58,6.26,4.2,3.95,3.42,0,0,1,1,1,1,0
7.97,6.58,6.26,4.2,3.95,3.42,1,0,0,0,0,1,6
7.97,6.58,6.26,4.2,3.95,3.42,0,1,1,0,0,0,0
7.97,6.58,6.26,4.2,3.95,3.42,1,0,0,1,0,1,1
7.97,6.58,6.26,4.2,3.95,3.42,0,1,0,0,0,0,0
7.97,6.58,6.26,4.2,3.95,3.42,0,1,0,1,1,0,2
7.97,6.58,6.26,4.2,3.95,3.42,0,0,0,0,1,0,0
7.97,6.58,6.26,4.2,3.95,3.42,0,1,1,0,1,0,2
7.97,6.58,6.26,4.2,3.95,3.42,1,0,1,0,1,1,6
7.97,6.58,6.26,4.2,3.95,3.42,1,1,1,1,0,1,2
7.97,6.58,6.26,4.2,3.95,3.42,0,0,1,0,0,1,0
7.97,6.58,6.26,4.2,3.95,3.42,0,0,0,1,1,1,5
7.97,6.58,6.26,4.2,3.95,3.42,0,0,0,0,1,0,0
7.97,6.58,6.26,4.2,3.95,3.42,0,1,1,1,0,0,0
7.97,6.58,6.26,4.2,3.95,3.42,0,1,1,0,0,0,2
7.97,6.58,6.26,4.2,3.95,3.42,1,1,0,0,1,0,2
7.97,6.58,6.26,4.2,3.95,3.42,0,0,0,1,0,1,4
