price_1,price_2,price_3,price_4,price_5,price_6,price_7,price_8,price_9,price_10,price_11,price_12,price_13,price_14,price_15,price_16,price_17,price_18,price_19,price_20,price_21,price_22,price_23,price_24,price_25,price_26,price_27,price_28,price_29,price_30,offered_1,offered_2,offered_3,offered_4,offered_5,offered_6,offered_7,offered_8,offered_9,offered_10,offered_11,offered_12,offered_13,offered_14,offered_15,offered_16,offered_17,offered_18,offered_19,offered_20,offered_21,offered_22,offered_23,offered_24,offered_25,offered_26,offered_27,offered_28,offered_29,offered_30,choice
9.96,9.6,9.47,9.35,8.73,8.67,8.6,8.52,8.32,8.16,8.09,7.46,7.23,7.09,6.51,5.85,5.67,5.53,5.35,4.96,4.74,4.73,4.57,4.32,3.21,3.0,2.53,1.76,1.27,1.23,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,23
9.96,9.6,9.47,9.35,8.73,8.67,8.6,8.52,8.32,8.16,8.09,7.46,7.23,7.09,6.51,5.85,5.67,5.53,5.35,4.96,4.74,4.73,4.57,4.32,3.21,3.0,2.53,1.76,1.27,1.23,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,3
9.96,9.6,9.47,9.35,8.73,8.67,8.6,8.52,8.32,8.16,8.09,7.46,7.23,7.09,6.51,5.85,5.67,5.53,5.35,4.96,4.74,4.73,4.57,4.32,3.21,3.0,2.53,1.76,1.27,1.23,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,17
9.96,9.6,9.47,9.35,8.73,8.67,8.6,8.52,8.32,8.16,8.09,7.46,7.23,7.09,6.51,5.85,5.67,5.53,5.35,4.96,4.74,4.73,4.57,4.32,3.21,3.0,2.53,1.76,1.27,1.23,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,10
9.96,9.6,9.47,9.35,8.73,8.67,8.6,8.52,8.32,8.16,8.09,7.46,7.23,7.09,6.51,5.85,5.67,5.53,5.35,4.96,4.74,4.73,4.57,4.32,3.21,3.0,2.53,1.76,1.27,1.23,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,19
9.96,9.6,9.47,9.35,8.73,8.67,8.6,8.52,8.32,8.16,8.09,7.46,7.23,7.09,6.51,5.85,5.67,5.53,5.35,4.96,4.74,4.73,4.57,4.32,3.21,3.0,2.53,1.76,1.27,1.23,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,28
9.96,9.6,9.47,9.35,8.73,8.67,8.6,8.52,8.32,8.16,8.09,7.46,7.23,7.09,6.51,5.85,5.67,5.53,5.35,4.96,4.74,4.73,4.57,4.32,3.21,3.0,2.53,1.76,1.27,1.23,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,10
9.96,9.6,9.47,9.35,8.73,8.67,8.6,8.52,8.32,8.16,8.09,7.46,7.23,7.09,6.51,5.85,5.67,5.53,5.35,4.96,4.74,4.73,4.57,4.32,3.21,3.0,2.53,1.76,1.27,1.23,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,6
9.96,9.6,9.47,9.35,8.73,8.67,8.6,8.52,8.32,8.16,8.09,7.46,7.23,7.09,6.51,5.85,5.67,5.53,5.35,4.96,4.74,4.73,4.57,4.32,3.21,3.0,2.53,1.76,1.27,1.23,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,23
9.96,9.6,9.47,9.35,8.73,8.67,8.6,8.52,8.32,8.16,8.09,7.46,7.23,7.09,6.51,5.85,5.67,5.53,5.35,4.96,4.74,4.73,4.57,4.32,3.21,3.0,2.53,1.76,1.27,1.23,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,12
