price_1,price_2,price_3,price_4,price_5,price_6,price_7,price_8,price_9,price_10,price_11,price_12,price_13,price_14,price_15,price_16,price_17,price_18,price_19,price_20,price_21,price_22,price_23,price_24,price_25,price_26,price_27,price_28,price_29,price_30,offered_1,offered_2,offered_3,offered_4,offered_5,offered_6,offered_7,offered_8,offered_9,offered_10,offered_11,offered_12,offered_13,offered_14,offered_15,offered_16,offered_17,offered_18,offered_19,offered_20,offered_21,offered_22,offered_23,offered_24,offered_25,offered_26,offered_27,offered_28,offered_29,offered_30,choice
9.78,9.24,9.19,8.83,8.13,8.03,7.96,7.44,7.32,7.25,7.22,7.2,6.63,5.7,5.54,4.79,4.52,4.28,4.24,3.81,2.97,2.96,2.86,2.8,2.73,2.61,2.39,2.13,1.87,1.32,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,19
9.78,9.24,9.19,8.83,8.13,8.03,7.96,7.44,7.32,7.25,7.22,7.2,6.63,5.7,5.54,4.79,4.52,4.28,4.24,3.81,2.97,2.96,2.86,2.8,2.73,2.61,2.39,2.13,1.87,1.32,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,25
9.78,9.24,9.19,8.83,8.13,8.03,7.96,7.44,7.32,7.25,7.22,7.2,6.63,5.7,5.54,4.79,4.52,4.28,4.24,3.81,2.97,2.96,2.86,2.8,2.73,2.61,2.39,2.13,1.87,1.32,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,2
9.78,9.24,9.19,8.83,8.13,8.03,7.96,7.44,7.32,7.25,7.22,7.2,6.63,5.7,5.54,4.79,4.52,4.28,4.24,3.81,2.97,2.96,2.86,2.8,2.73,2.61,2.39,2.13,1.87,1.32,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,20
9.78,9.24,9.19,8.83,8.13,8.03,7.96,7.44,7.32,7.25,7.22,7.2,6.63,5.7,5.54,4.79,4.52,4.28,4.24,3.81,2.97,2.96,2.86,2.8,2.73,2.61,2.39,2.13,1.87,1.32,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,10
9.78,9.24,9.19,8.83,8.13,8.03,7.96,7.44,7.32,7.25,7.22,7.2,6.63,5.7,5.54,4.79,4.52,4.28,4.24,3.81,2.97,2.96,2.86,2.8,2.73,2.61,2.39,2.13,1.87,1.32,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0
9.78,9.24,9.19,8.83,8.13,8.03,7.96,7.44,7.32,7.25,7.22,7.2,6.63,5.7,5.54,4.79,4.52,4.28,4.24,3.81,2.97,2.96,2.86,2.8,2.73,2.61,2.39,2.13,1.87,1.32,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,19
9.78,9.24,9.19,8.83,8.13,8.03,7.96,7.44,7.32,7.25,7.22,7.2,6.63,5.7,5.54,4.79,4.52,4.28,4.24,3.81,2.97,2.96,2.86,2.8,2.73,2.61,2.39,2.13,1.87,1.32,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,11
9.78,9.24,9.19,8.83,8.13,8.03,7.96,7.44,7.32,7.25,7.22,7.2,6.63,5.7,5.54,4.79,4.52,4.28,4.24,3.81,2.97,2.96,2.86,2.8,2.73,2.61,2.39,2.13,1.87,1.32,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,4
9.78,9.24,9.19,8.83,8.13,8.03,7.96,7.44,7.32,7.25,7.22,7.2,6.63,5.7,5.54,4.79,4.52,4.28,4.24,3.81,2.97,2.96,2.86,2.8,2.73,2.61,2.39,2.13,1.87,1.32,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,11
