price_1,price_2,price_3,price_4,price_5,price_6,price_7,price_8,price_9,price_10,price_11,price_12,price_13,price_14,price_15,price_16,price_17,price_18,price_19,price_20,price_21,price_22,price_23,price_24,price_25,price_26,price_27,price_28,price_29,price_30,offered_1,offered_2,offered_3,offered_4,offered_5,offered_6,offered_7,offered_8,offered_9,offered_10,offered_11,offered_12,offered_13,offered_14,offered_15,offered_16,offered_17,offered_18,offered_19,offered_20,offered_21,offered_22,offered_23,offered_24,offered_25,offered_26,offered_27,offered_28,offered_29,offered_30,choice
9.78,9.72,9.39,9.37,8.92,7.82,7.8,7.74,7.35,7.22,7.19,7.07,6.2,6.19,5.75,5.53,5.33,5.11,4.87,4.82,4.76,4.34,4.13,3.74,3.48,3.27,2.75,2.64,2.43,2.13,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,19
9.78,9.72,9.39,9.37,8.92,7.82,7.8,7.74,7.35,7.22,7.19,7.07,6.2,6.19,5.75,5.53,5.33,5.11,4.87,4.82,4.76,4.34,4.13,3.74,3.48,3.27,2.75,2.64,2.43,2.13,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,18
9.78,9.72,9.39,9.37,8.92,7.82,7.8,7.74,7.35,7.22,7.19,7.07,6.2,6.19,5.75,5.53,5.33,5.11,4.87,4.82,4.76,4.34,4.13,3.74,3.48,3.27,2.75,2.64,2.43,2.13,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,13
9.78,9.72,9.39,9.37,8.92,7.82,7.8,7.74,7.35,7.22,7.19,7.07,6.2,6.19,5.75,5.53,5.33,5.11,4.87,4.82,4.76,4.34,4.13,3.74,3.48,3.27,2.75,2.64,2.43,2.13,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,16
9.78,9.72,9.39,9.37,8.92,7.82,7.8,7.74,7.35,7.22,7.19,7.07,6.2,6.19,5.75,5.53,5.33,5.11,4.87,4.82,4.76,4.34,4.13,3.74,3.48,3.27,2.75,2.64,2.43,2.13,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,2
9.78,9.72,9.39,9.37,8.92,7.82,7.8,7.74,7.35,7.22,7.19,7.07,6.2,6.19,5.75,5.53,5.33,5.11,4.87,4.82,4.76,4.34,4.13,3.74,3.48,3.27,2.75,2.64,2.43,2.13,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,25
9.78,9.72,9.39,9.37,8.92,7.82,7.8,7.74,7.35,7.22,7.19,7.07,6.2,6.19,5.75,5.53,5.33,5.11,4.87,4.82,4.76,4.34,4.13,3.74,3.48,3.27,2.75,2.64,2.43,2.13,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,14
9.78,9.72,9.39,9.37,8.92,7.82,7.8,7.74,7.35,7.22,7.19,7.07,6.2,6.19,5.75,5.53,5.33,5.11,4.87,4.82,4.76,4.34,4.13,3.74,3.48,3.27,2.75,2.64,2.43,2.13,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,29
9.78,9.72,9.39,9.37,8.92,7.82,7.8,7.74,7.35,7.22,7.19,7.07,6.2,6.19,5.75,5.53,5.33,5.11,4.87,4.82,4.76,4.34,4.13,3.74,3.48,3.27,2.75,2.64,2.43,2.13,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,26
9.78,9.72,9.39,9.37,8.92,7.82,7.8,7.74,7.35,7.22,7.19,7.07,6.2,6.19,5.75,5.53,5.33,5.11,4.87,4.82,4.76,4.34,4.13,3.74,3.48,3.27,2.75,2.64,2.43,2.13,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,30
9.78,9.72,9.39,9.37,8.92,7.82,7.8,7.74,7.35,7.22,7.19,7.07,6.2,6.19,5.75,5.53,5.33,5.11,4.87,4.82,4.76,4.34,4.13,3.74,3.48,3.27,2.75,2.64,2.43,2.13,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
9.78,9.72,9.39,9.37,8.92,7.82,7.8,7.74,7.35,7.22,7.19,7.07,6.2,6.19,5.75,5.53,5.33,5.11,4.87,4.82,4.76,4.34,4.13,3.74,3.48,3.27,2.75,2.64,2.43,2.13,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,13
9.78,9.72,9.39,9.37,8.92,7.82,7.8,7.74,7.35,7.22,7.19,7.07,6.2,6.19,5.75,5.53,5.33,5.11,4.87,4.82,4.76,4.34,4.13,3.74,3.48,3.27,2.75,2.64,2.43,2.13,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0
9.78,9.72,9.39,9.37,8.92,7.82,7.8,7.74,7.35,7.22,7.19,7.07,6.2,6.19,5.75,5.53,5.33,5.11,4.87,4.82,4.76,4.34,4.13,3.74,3.48,3.27,2.75,2.64,2.43,2.13,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,14
9.78,9.72,9.39,9.37,8.92,7.82,7.8,7.74,7.35,7.22,7.19,7.07,6.2,6.19,5.75,5.53,5.33,5.11,4.87,4.82,4.76,4.34,4.13,3.74,3.48,3.27,2.75,2.64,2.43,2.13,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,26
9.78,9.72,9.39,9.37,8.92,7.82,7.8,7.74,7.35,7.22,7.19,7.07,6.2,6.19,5.75,5.53,5.33,5.11,4.87,4.82,4.76,4.34,4.13,3.74,3.48,3.27,2.75,2.64,2.43,2.13,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,30
9.78,9.72,9.39,9.37,8.92,7.82,7.8,7.74,7.35,7.22,7.19,7.07,6.2,6.19,5.75,5.53,5.33,5.11,4.87,4.82,4.76,4.34,4.13,3.74,3.48,3.27,2.75,2.64,2.43,2.13,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,7
9.78,9.72,9.39,9.37,8.92,7.82,7.8,7.74,7.35,7.22,7.19,7.07,6.2,6.19,5.75,5.53,5.33,5.11,4.87,4.82,4.76,4.34,4.13,3.74,3.48,3.27,2.75,2.64,2.43,2.13,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,19
9.78,9.72,9.39,9.37,8.92,7.82,7.8,7.74,7.35,7.22,7.19,7.07,6.2,6.19,5.75,5.53,5.33,5.11,4.87,4.82,4.76,4.34,4.13,3.74,3.48,3.27,2.75,2.64,2.43,2.13,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,9
