price_1,price_2,price_3,price_4,price_5,price_6,price_7,price_8,price_9,price_10,price_11,price_12,price_13,price_14,price_15,price_16,price_17,price_18,price_19,price_20,price_21,price_22,price_23,price_24,price_25,price_26,price_27,price_28,price_29,price_30,offered_1,offered_2,offered_3,offered_4,offered_5,offered_6,offered_7,offered_8,offered_9,offered_10,offered_11,offered_12,offered_13,offered_14,offered_15,offered_16,offered_17,offered_18,offered_19,offered_20,offered_21,offered_22,offered_23,offered_24,offered_25,offered_26,offered_27,offered_28,offered_29,offered_30,choice
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,15
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,6
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,21
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,12
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,26
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,3
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,12
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,19
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,9
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,13
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,25
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,6
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,2
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,21
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,19
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,27
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,21
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,22
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,6
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,29
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,29
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,9
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,19
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,21
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,2
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,28
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,11
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,16
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,16
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,7
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,28
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,9
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,3
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,28
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,16
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,9
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,5
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,7
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,11
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,15
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,23
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,28
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,8
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,9
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,2
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,25
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,21
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,9
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,21
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,4
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,18
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,28
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,13
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,11
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,11
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,25
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,7
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,15
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,28
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,12
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,26
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,3
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,7
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,16
9.64,9.59,9.43,9.18,9.07,8.97,8.15,6.76,6.6,6.12,5.81,5.61,4.92,4.77,4.02,3.98,3.93,3.89,3.67,3.53,3.32,3.21,2.82,2.56,2.02,1.86,1.74,1.61,1.19,1.11,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,30
