price_1,price_2,price_3,price_4,price_5,price_6,price_7,price_8,price_9,price_10,price_11,price_12,price_13,price_14,price_15,price_16,price_17,price_18,price_19,price_20,offered_1,offered_2,offered_3,offered_4,offered_5,offered_6,offered_7,offered_8,offered_9,offered_10,offered_11,offered_12,offered_13,offered_14,offered_15,offered_16,offered_17,offered_18,offered_19,offered_20,choice
9.58,9.52,9.11,8.25,7.62,7.31,6.18,5.64,5.05,4.91,4.41,3.52,2.75,2.72,2.02,1.86,1.75,1.74,1.73,1.03,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,9
9.58,9.52,9.11,8.25,7.62,7.31,6.18,5.64,5.05,4.91,4.41,3.52,2.75,2.72,2.02,1.86,1.75,1.74,1.73,1.03,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0
9.58,9.52,9.11,8.25,7.62,7.31,6.18,5.64,5.05,4.91,4.41,3.52,2.75,2.72,2.02,1.86,1.75,1.74,1.73,1.03,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,7
9.58,9.52,9.11,8.25,7.62,7.31,6.18,5.64,5.05,4.91,4.41,3.52,2.75,2.72,2.02,1.86,1.75,1.74,1.73,1.03,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,8
9.58,9.52,9.11,8.25,7.62,7.31,6.18,5.64,5.05,4.91,4.41,3.52,2.75,2.72,2.02,1.86,1.75,1.74,1.73,1.03,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0
9.58,9.52,9.11,8.25,7.62,7.31,6.18,5.64,5.05,4.91,4.41,3.52,2.75,2.72,2.02,1.86,1.75,1.74,1.73,1.03,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,8
9.58,9.52,9.11,8.25,7.62,7.31,6.18,5.64,5.05,4.91,4.41,3.52,2.75,2.72,2.02,1.86,1.75,1.74,1.73,1.03,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,12
9.58,9.52,9.11,8.25,7.62,7.31,6.18,5.64,5.05,4.91,4.41,3.52,2.75,2.72,2.02,1.86,1.75,1.74,1.73,1.03,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,20
9.58,9.52,9.11,8.25,7.62,7.31,6.18,5.64,5.05,4.91,4.41,3.52,2.75,2.72,2.02,1.86,1.75,1.74,1.73,1.03,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,20
9.58,9.52,9.11,8.25,7.62,7.31,6.18,5.64,5.05,4.91,4.41,3.52,2.75,2.72,2.02,1.86,1.75,1.74,1.73,1.03,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,7
9.58,9.52,9.11,8.25,7.62,7.31,6.18,5.64,5.05,4.91,4.41,3.52,2.75,2.72,2.02,1.86,1.75,1.74,1.73,1.03,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,17
9.58,9.52,9.11,8.25,7.62,7.31,6.18,5.64,5.05,4.91,4.41,3.52,2.75,2.72,2.02,1.86,1.75,1.74,1.73,1.03,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,11
9.58,9.52,9.11,8.25,7.62,7.31,6.18,5.64,5.05,4.91,4.41,3.52,2.75,2.72,2.02,1.86,1.75,1.74,1.73,1.03,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,12
