price_1,price_2,price_3,price_4,price_5,price_6,price_7,price_8,price_9,price_10,price_11,price_12,price_13,price_14,price_15,price_16,price_17,price_18,price_19,price_20,offered_1,offered_2,offered_3,offered_4,offered_5,offered_6,offered_7,offered_8,offered_9,offered_10,offered_11,offered_12,offered_13,offered_14,offered_15,offered_16,offered_17,offered_18,offered_19,offered_20,choice
9.83,9.74,9.47,8.84,8.57,8.25,7.21,7.1,7.06,6.88,6.01,5.85,5.65,5.32,4.13,3.83,3.2,3.07,2.86,1.78,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,4
9.83,9.74,9.47,8.84,8.57,8.25,7.21,7.1,7.06,6.88,6.01,5.85,5.65,5.32,4.13,3.83,3.2,3.07,2.86,1.78,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,14
9.83,9.74,9.47,8.84,8.57,8.25,7.21,7.1,7.06,6.88,6.01,5.85,5.65,5.32,4.13,3.83,3.2,3.07,2.86,1.78,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,10
9.83,9.74,9.47,8.84,8.57,8.25,7.21,7.1,7.06,6.88,6.01,5.85,5.65,5.32,4.13,3.83,3.2,3.07,2.86,1.78,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0
9.83,9.74,9.47,8.84,8.57,8.25,7.21,7.1,7.06,6.88,6.01,5.85,5.65,5.32,4.13,3.83,3.2,3.07,2.86,1.78,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,16
9.83,9.74,9.47,8.84,8.57,8.25,7.21,7.1,7.06,6.88,6.01,5.85,5.65,5.32,4.13,3.83,3.2,3.07,2.86,1.78,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,13
9.83,9.74,9.47,8.84,8.57,8.25,7.21,7.1,7.06,6.88,6.01,5.85,5.65,5.32,4.13,3.83,3.2,3.07,2.86,1.78,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,4
9.83,9.74,9.47,8.84,8.57,8.25,7.21,7.1,7.06,6.88,6.01,5.85,5.65,5.32,4.13,3.83,3.2,3.07,2.86,1.78,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,7
9.83,9.74,9.47,8.84,8.57,8.25,7.21,7.1,7.06,6.88,6.01,5.85,5.65,5.32,4.13,3.83,3.2,3.07,2.86,1.78,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,8
9.83,9.74,9.47,8.84,8.57,8.25,7.21,7.1,7.06,6.88,6.01,5.85,5.65,5.32,4.13,3.83,3.2,3.07,2.86,1.78,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,7
9.83,9.74,9.47,8.84,8.57,8.25,7.21,7.1,7.06,6.88,6.01,5.85,5.65,5.32,4.13,3.83,3.2,3.07,2.86,1.78,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,10
9.83,9.74,9.47,8.84,8.57,8.25,7.21,7.1,7.06,6.88,6.01,5.85,5.65,5.32,4.13,3.83,3.2,3.07,2.86,1.78,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,8
9.83,9.74,9.47,8.84,8.57,8.25,7.21,7.1,7.06,6.88,6.01,5.85,5.65,5.32,4.13,3.83,3.2,3.07,2.86,1.78,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,15
9.83,9.74,9.47,8.84,8.57,8.25,7.21,7.1,7.06,6.88,6.01,5.85,5.65,5.32,4.13,3.83,3.2,3.07,2.86,1.78,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,15
9.83,9.74,9.47,8.84,8.57,8.25,7.21,7.1,7.06,6.88,6.01,5.85,5.65,5.32,4.13,3.83,3.2,3.07,2.86,1.78,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,4
9.83,9.74,9.47,8.84,8.57,8.25,7.21,7.1,7.06,6.88,6.01,5.85,5.65,5.32,4.13,3.83,3.2,3.07,2.86,1.78,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,18
9.83,9.74,9.47,8.84,8.57,8.25,7.21,7.1,7.06,6.88,6.01,5.85,5.65,5.32,4.13,3.83,3.2,3.07,2.86,1.78,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,4
9.83,9.74,9.47,8.84,8.57,8.25,7.21,7.1,7.06,6.88,6.01,5.85,5.65,5.32,4.13,3.83,3.2,3.07,2.86,1.78,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,19
9.83,9.74,9.47,8.84,8.57,8.25,7.21,7.1,7.06,6.88,6.01,5.85,5.65,5.32,4.13,3.83,3.2,3.07,2.86,1.78,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,19
9.83,9.74,9.47,8.84,8.57,8.25,7.21,7.1,7.06,6.88,6.01,5.85,5.65,5.32,4.13,3.83,3.2,3.07,2.86,1.78,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,12
9.83,9.74,9.47,8.84,8.57,8.25,7.21,7.1,7.06,6.88,6.01,5.85,5.65,5.32,4.13,3.83,3.2,3.07,2.86,1.78,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,13
9.83,9.74,9.47,8.84,8.57,8.25,7.21,7.1,7.06,6.88,6.01,5.85,5.65,5.32,4.13,3.83,3.2,3.07,2.86,1.78,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0
9.83,9.74,9.47,8.84,8.57,8.25,7.21,7.1,7.06,6.88,6.01,5.85,5.65,5.32,4.13,3.83,3.2,3.07,2.86,1.78,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
9.83,9.74,9.47,8.84,8.57,8.25,7.21,7.1,7.06,6.88,6.01,5.85,5.65,5.32,4.13,3.83,3.2,3.07,2.86,1.78,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,4
