price_1,price_2,price_3,price_4,price_5,price_6,price_7,price_8,price_9,price_10,price_11,price_12,price_13,price_14,price_15,price_16,price_17,price_18,price_19,price_20,offered_1,offered_2,offered_3,offered_4,offered_5,offered_6,offered_7,offered_8,offered_9,offered_10,offered_11,offered_12,offered_13,offered_14,offered_15,offered_16,offered_17,offered_18,offered_19,offered_20,choice
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,19
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,14
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,13
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,19
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,16
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,6
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,10
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,13
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,4
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,13
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,14
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,19
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,8
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,14
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,4
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,11
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,5
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,12
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,20
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,4
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,4
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,16
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,12
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,14
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,7
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,7
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,14
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,6
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,10
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,12
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,19
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,17
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,10
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,4
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,12
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,14
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,7
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,14
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,17
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,14
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,7
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,20
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,15
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,19
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,4
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,5
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,12
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,13
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,7
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,4
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,4
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,6
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,7
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,11
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,4
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,6
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,10
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,17
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,4
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,11
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,19
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,18
9.91,8.8,8.53,8.31,7.47,7.18,7.0,6.64,6.46,5.97,3.69,3.51,3.39,3.27,3.03,2.79,2.39,1.38,1.28,1.22,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,14
