price_1,price_2,price_3,price_4,price_5,price_6,price_7,price_8,price_9,price_10,offered_1,offered_2,offered_3,offered_4,offered_5,offered_6,offered_7,offered_8,offered_9,offered_10,choice
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,0,0,1,0,0,1,0,0,0,1,0
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,0,1,1,0,1,1,1,1,1,1,8
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,1,0,0,0,0,0,1,1,1,0,0
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,0,0,1,1,0,1,0,0,0,1,6
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,1,1,0,1,1,1,0,1,1,1,0
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,0,1,1,0,1,0,1,1,1,0,9
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,1,0,0,1,1,1,1,1,1,1,7
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,0,0,1,0,1,1,1,1,1,1,10
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,0,1,1,1,0,1,0,0,0,1,0
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,0,0,1,1,0,0,0,0,0,1,0
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,0,0,1,1,0,1,1,1,1,0,0
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,1,1,1,0,1,0,1,1,1,1,7
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,0,1,0,1,0,1,1,1,0,0,0
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,0,0,0,0,0,1,1,0,0,1,7
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,0,1,0,0,0,1,1,1,0,1,7
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,1,0,1,1,0,1,1,1,1,0,4
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,1,1,0,0,1,0,0,0,1,0,2
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,0,1,1,0,1,0,1,1,1,1,9
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,1,1,1,0,0,1,0,1,0,1,2
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,0,1,1,0,1,1,0,1,1,0,3
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,0,1,0,1,0,1,1,0,1,0,4
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,1,0,0,1,1,0,0,1,1,1,1
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,0,0,0,1,1,1,1,0,0,0,0
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,1,1,0,0,1,0,0,0,1,0,9
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,1,1,1,1,1,0,1,1,1,1,1
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,0,0,1,1,0,0,1,1,0,0,4
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,0,0,1,1,1,1,1,1,1,0,4
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,1,1,0,1,0,0,1,1,0,1,8
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,0,0,0,0,0,0,0,0,1,0,0
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,1,1,0,1,1,1,0,0,1,1,4
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,0,1,0,0,0,0,0,1,0,1,8
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,0,0,1,1,0,0,1,0,0,0,7
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,0,1,1,1,1,1,1,1,1,1,4
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,1,1,1,1,1,0,1,0,1,1,7
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,1,0,0,1,1,0,0,1,1,1,10
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,0,1,1,1,1,0,0,0,0,1,4
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,0,1,0,0,1,1,0,1,1,1,5
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,1,0,0,0,1,0,1,0,0,1,5
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,1,0,1,0,0,1,1,1,1,1,1
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,1,0,1,1,1,0,0,1,1,0,5
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,0,0,0,0,1,1,0,0,0,0,0
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,1,1,0,0,1,1,1,0,1,1,1
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,0,1,1,0,1,1,0,0,1,1,2
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,0,1,1,0,0,0,0,1,1,0,0
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,0,1,0,0,0,1,1,1,1,0,0
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,1,0,0,1,0,1,1,1,1,0,0
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,1,1,1,1,0,1,0,1,1,1,8
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,0,0,0,1,1,1,0,1,1,1,8
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,0,1,0,0,0,0,0,0,0,1,2
8.84,7.69,7.34,4.29,4.14,3.55,3.23,2.22,1.58,1.18,1,1,0,0,0,1,0,0,1,1,2
