price_1,price_2,price_3,price_4,price_5,price_6,price_7,price_8,price_9,price_10,offered_1,offered_2,offered_3,offered_4,offered_5,offered_6,offered_7,offered_8,offered_9,offered_10,choice
9.03,9.01,6.74,6.19,6.15,6.04,4.33,2.58,2.03,1.06,1,1,0,1,1,0,1,0,0,1,0
9.03,9.01,6.74,6.19,6.15,6.04,4.33,2.58,2.03,1.06,1,1,1,0,1,0,0,1,0,1,0
9.03,9.01,6.74,6.19,6.15,6.04,4.33,2.58,2.03,1.06,0,1,1,0,1,0,0,0,0,1,0
9.03,9.01,6.74,6.19,6.15,6.04,4.33,2.58,2.03,1.06,0,0,1,1,1,0,1,1,1,1,0
9.03,9.01,6.74,6.19,6.15,6.04,4.33,2.58,2.03,1.06,0,0,0,1,1,1,1,0,0,1,4
9.03,9.01,6.74,6.19,6.15,6.04,4.33,2.58,2.03,1.06,1,1,0,1,0,0,0,1,1,0,8
9.03,9.01,6.74,6.19,6.15,6.04,4.33,2.58,2.03,1.06,0,0,0,0,0,0,1,0,0,1,0
9.03,9.01,6.74,6.19,6.15,6.04,4.33,2.58,2.03,1.06,0,0,1,1,0,0,0,1,0,0,8
9.03,9.01,6.74,6.19,6.15,6.04,4.33,2.58,2.03,1.06,0,0,1,0,0,0,0,0,0,1,0
9.03,9.01,6.74,6.19,6.15,6.04,4.33,2.58,2.03,1.06,0,1,1,0,1,1,1,0,0,0,3
9.03,9.01,6.74,6.19,6.15,6.04,4.33,2.58,2.03,1.06,0,0,1,0,0,1,0,0,0,0,6
9.03,9.01,6.74,6.19,6.15,6.04,4.33,2.58,2.03,1.06,0,1,1,0,0,0,1,1,0,0,8
9.03,9.01,6.74,6.19,6.15,6.04,4.33,2.58,2.03,1.06,0,1,0,1,1,0,1,0,0,1,2
9.03,9.01,6.74,6.19,6.15,6.04,4.33,2.58,2.03,1.06,1,0,1,1,0,1,1,1,0,0,3
9.03,9.01,6.74,6.19,6.15,6.04,4.33,2.58,2.03,1.06,0,0,0,0,1,1,0,1,0,1,8
9.03,9.01,6.74,6.19,6.15,6.04,4.33,2.58,2.03,1.06,0,1,1,0,1,1,1,1,0,0,0
9.03,9.01,6.74,6.19,6.15,6.04,4.33,2.58,2.03,1.06,1,0,0,1,0,0,1,0,0,1,0
9.03,9.01,6.74,6.19,6.15,6.04,4.33,2.58,2.03,1.06,0,0,1,1,1,0,1,0,0,0,4
9.03,9.01,6.74,6.19,6.15,6.04,4.33,2.58,2.03,1.06,0,1,1,1,0,1,1,1,0,0,2
9.03,9.01,6.74,6.19,6.15,6.04,4.33,2.58,2.03,1.06,1,0,1,0,0,0,1,1,0,1,0
9.03,9.01,6.74,6.19,6.15,6.04,4.33,2.58,2.03,1.06,0,1,1,0,0,1,1,0,1,1,2
9.03,9.01,6.74,6.19,6.15,6.04,4.33,2.58,2.03,1.06,0,0,0,1,0,1,1,1,0,1,8
9.03,9.01,6.74,6.19,6.15,6.04,4.33,2.58,2.03,1.06,0,0,0,0,1,0,0,1,1,1,8
9.03,9.01,6.74,6.19,6.15,6.04,4.33,2.58,2.03,1.06,0,0,0,0,1,0,1,1,1,1,8
9.03,9.01,6.74,6.19,6.15,6.04,4.33,2.58,2.03,1.06,0,1,0,0,1,0,0,1,0,1,8
9.03,9.01,6.74,6.19,6.15,6.04,4.33,2.58,2.03,1.06,1,0,1,0,1,1,1,1,0,1,0
9.03,9.01,6.74,6.19,6.15,6.04,4.33,2.58,2.03,1.06,1,0,1,0,0,0,1,0,0,0,3
9.03,9.01,6.74,6.19,6.15,6.04,4.33,2.58,2.03,1.06,0,1,1,1,0,1,0,0,1,1,9
9.03,9.01,6.74,6.19,6.15,6.04,4.33,2.58,2.03,1.06,1,1,0,0,1,1,1,0,0,1,1
9.03,9.01,6.74,6.19,6.15,6.04,4.33,2.58,2.03,1.06,1,0,1,0,0,1,1,0,1,1,3
9.03,9.01,6.74,6.19,6.15,6.04,4.33,2.58,2.03,1.06,0,1,1,0,0,0,0,0,0,0,0
