price_1,price_2,price_3,price_4,price_5,price_6,price_7,price_8,price_9,price_10,offered_1,offered_2,offered_3,offered_4,offered_5,offered_6,offered_7,offered_8,offered_9,offered_10,choice
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,1,1,1,0,1,0,1,0,0,1,2
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,0,0,1,1,1,1,1,0,1,0,6
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,0,0,1,0,0,1,1,0,1,1,9
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,1,0,1,1,0,0,0,1,0,0,3
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,1,0,0,1,1,1,1,0,0,0,4
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,1,1,0,1,0,0,1,1,1,1,10
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,0,1,1,1,0,0,1,1,1,0,8
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,0,1,0,0,0,1,1,0,1,0,2
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,0,0,1,1,1,1,1,0,0,1,0
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,1,0,1,1,0,0,1,0,1,0,9
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,0,1,0,1,1,1,1,0,0,0,2
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,1,0,0,0,1,0,1,0,1,1,0
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,0,1,1,1,1,1,0,1,0,1,6
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,1,0,0,1,1,1,1,0,0,0,5
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,1,0,0,1,1,1,1,1,0,1,8
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,0,1,1,1,1,1,1,1,1,0,2
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,0,1,1,0,1,0,1,0,1,0,9
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,0,1,1,0,0,0,1,0,1,1,10
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,1,0,1,0,1,0,0,1,0,0,0
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,1,0,1,0,1,0,1,0,1,0,1
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,1,0,1,1,1,0,0,0,0,1,10
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,0,0,0,0,0,0,1,0,0,1,0
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,0,1,1,1,1,1,1,1,1,1,0
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,0,0,1,0,1,0,1,0,1,1,0
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,0,0,0,1,0,0,0,0,0,1,4
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,1,0,1,0,0,0,1,0,1,1,10
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,1,1,0,1,0,0,0,0,1,1,2
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,1,1,1,1,1,0,0,1,1,1,8
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,1,1,1,1,1,1,1,0,0,1,4
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,1,0,1,0,0,1,1,1,1,1,9
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,1,0,0,0,1,1,1,1,0,0,6
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,0,1,0,0,1,1,1,0,0,1,0
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,0,0,1,1,1,0,1,1,0,1,8
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,1,1,1,1,0,0,0,1,0,1,2
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,0,1,1,0,1,1,1,1,0,0,0
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,1,0,1,0,0,0,0,0,0,0,3
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,0,0,1,1,0,1,1,0,0,1,6
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,0,0,1,1,1,1,1,1,1,1,6
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,1,0,0,1,0,0,1,1,1,1,9
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,1,0,0,0,0,1,1,1,0,0,8
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,0,0,1,0,1,0,0,1,0,0,3
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,1,1,1,0,1,0,1,0,1,1,1
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,1,1,1,1,1,1,0,1,1,1,8
8.37,8.0,7.24,6.77,4.63,4.61,3.97,3.14,1.91,1.43,0,0,0,1,0,0,0,1,0,1,4
