price_1,price_2,price_3,price_4,price_5,price_6,price_7,price_8,price_9,price_10,offered_1,offered_2,offered_3,offered_4,offered_5,offered_6,offered_7,offered_8,offered_9,offered_10,choice
9.72,9.67,9.26,8.98,8.97,7.13,5.89,5.46,2.31,1.63,0,0,1,0,1,0,1,1,1,1,9
9.72,9.67,9.26,8.98,8.97,7.13,5.89,5.46,2.31,1.63,1,0,1,0,1,1,0,1,0,1,0
9.72,9.67,9.26,8.98,8.97,7.13,5.89,5.46,2.31,1.63,1,0,0,0,1,1,1,0,0,0,5
9.72,9.67,9.26,8.98,8.97,7.13,5.89,5.46,2.31,1.63,0,0,1,0,0,1,0,0,0,0,3
9.72,9.67,9.26,8.98,8.97,7.13,5.89,5.46,2.31,1.63,1,1,1,0,1,1,0,0,0,1,3
9.72,9.67,9.26,8.98,8.97,7.13,5.89,5.46,2.31,1.63,0,0,1,0,0,0,0,1,1,1,8
9.72,9.67,9.26,8.98,8.97,7.13,5.89,5.46,2.31,1.63,1,1,0,0,0,1,1,0,0,0,0
9.72,9.67,9.26,8.98,8.97,7.13,5.89,5.46,2.31,1.63,1,0,0,1,0,0,1,0,0,0,1
9.72,9.67,9.26,8.98,8.97,7.13,5.89,5.46,2.31,1.63,0,0,1,0,0,1,1,1,0,1,10
9.72,9.67,9.26,8.98,8.97,7.13,5.89,5.46,2.31,1.63,1,0,0,1,1,1,0,0,1,1,5
9.72,9.67,9.26,8.98,8.97,7.13,5.89,5.46,2.31,1.63,0,1,1,0,0,0,0,0,0,0,0
9.72,9.67,9.26,8.98,8.97,7.13,5.89,5.46,2.31,1.63,1,0,1,1,0,0,1,1,1,0,9
9.72,9.67,9.26,8.98,8.97,7.13,5.89,5.46,2.31,1.63,0,1,1,1,1,0,1,0,0,1,10
9.72,9.67,9.26,8.98,8.97,7.13,5.89,5.46,2.31,1.63,0,0,0,1,0,0,0,1,1,1,10
9.72,9.67,9.26,8.98,8.97,7.13,5.89,5.46,2.31,1.63,1,0,0,1,0,0,1,0,0,0,0
9.72,9.67,9.26,8.98,8.97,7.13,5.89,5.46,2.31,1.63,1,0,1,0,0,0,0,1,0,1,8
9.72,9.67,9.26,8.98,8.97,7.13,5.89,5.46,2.31,1.63,1,1,0,0,1,0,1,1,0,1,10
9.72,9.67,9.26,8.98,8.97,7.13,5.89,5.46,2.31,1.63,1,1,0,0,1,0,0,1,0,1,5
9.72,9.67,9.26,8.98,8.97,7.13,5.89,5.46,2.31,1.63,1,1,0,1,1,1,1,0,1,0,9
9.72,9.67,9.26,8.98,8.97,7.13,5.89,5.46,2.31,1.63,0,0,0,0,1,1,0,0,1,1,5
9.72,9.67,9.26,8.98,8.97,7.13,5.89,5.46,2.31,1.63,1,0,1,1,1,0,1,0,0,1,3
9.72,9.67,9.26,8.98,8.97,7.13,5.89,5.46,2.31,1.63,0,1,1,0,1,1,0,0,0,1,3
9.72,9.67,9.26,8.98,8.97,7.13,5.89,5.46,2.31,1.63,1,0,1,1,0,1,0,0,1,0,3
9.72,9.67,9.26,8.98,8.97,7.13,5.89,5.46,2.31,1.63,0,0,1,1,0,1,1,1,1,1,8
9.72,9.67,9.26,8.98,8.97,7.13,5.89,5.46,2.31,1.63,1,1,0,1,1,1,0,1,0,1,0
9.72,9.67,9.26,8.98,8.97,7.13,5.89,5.46,2.31,1.63,1,0,0,1,1,1,1,1,1,0,8
9.72,9.67,9.26,8.98,8.97,7.13,5.89,5.46,2.31,1.63,0,0,1,0,1,0,1,0,0,1,5
9.72,9.67,9.26,8.98,8.97,7.13,5.89,5.46,2.31,1.63,1,0,0,0,0,0,0,1,1,0,8
9.72,9.67,9.26,8.98,8.97,7.13,5.89,5.46,2.31,1.63,0,0,0,1,1,0,0,0,0,1,5
